subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
83,gen_control,1,negative,14,K   U   M   X
83,gen,6,negative,13,S   W   A   D
83,ec_control,1,negative,10,G   M   U   X
83,gen,7,positive,12,F   O   R   B
83,gen_control,2,positive,8,Z   E   V   T
83,gen,2,positive,8,F   R   O   B
83,gen,1,positive,6,B   O   R   L
83,ec,6,negative,13,D   A   N   S
83,ec,2,negative,14,W   A   P   S
83,gen_control,4,negative,5,G   I   K   M
83,gen,5,positive,11,L   O   R   B
83,gen,6,positive,6,B   L   O   R
83,gen,2,negative,5,D   W   A   P
83,gen_control,3,positive,3,T   V   Y   Z
83,ec_control,1,positive,3,T   E   H   V
83,gen,3,negative,6,W   A   D   S
83,gen,8,negative,12,P   A   N   S
83,ec,1,positive,10,F   R   O   L
83,ec,1,negative,11,N   A   P   S
83,ec,8,positive,12,L   O   B   F
83,ec,2,positive,6,J   O   R   F
83,gen_control,3,negative,6,K   M   I   X
83,ec,6,positive,5,B   R   O   L
83,ec,4,positive,6,B   R   O   F
83,gen,3,positive,4,J   O   R   B
83,ec,7,negative,6,S   W   A   P
83,ec,8,negative,3,S   N   A   D
83,gen,4,positive,6,B   O   L   F
83,ec,5,positive,11,F   L   O   R
83,ec,3,negative,6,S   P   A   W
83,gen,7,negative,3,W   A   N   S
83,ec,4,negative,7,S   N   A   W
83,ec,5,negative,6,P   A   N   D
83,gen,5,negative,9,P   A   W   S
83,gen,1,negative,7,S   P   A   D
83,ec_control,2,negative,2,K   I   G   M
83,gen_control,2,negative,2,M   U   G   X
83,gen_control,4,positive,2,H   Y   T   V
83,ec,3,positive,10,B   O   R   F
83,ec_control,2,positive,2,H   Y   V   Z
83,ec,7,positive,3,J   O   L   F
83,gen,4,negative,13,D   A   P   S
83,gen,8,positive,6,B   L   O   F
83,gen_control,1,positive,13,V   E   H   T
