subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
87,ec,7,negative,18,G   N   U   D
87,gen,8,positive,15,L   E   M   K
87,gen_control,2,positive,15,B   J   O   F
87,gen,2,positive,14,K   E   L   M
87,ec,3,negative,15,G   U   N   D
87,ec,3,positive,14,K   E   H   M
87,gen,4,positive,9,C   L   E   M
87,ec,5,positive,10,M   E   C   H
87,ec_control,2,negative,6,P   Y   W   S
87,ec,2,negative,13,G   U   N   T
87,ec,4,negative,7,Z   U   N   G
87,ec,8,negative,11,T   N   U   D
87,ec,7,positive,8,C   H   E   L
87,ec_control,1,negative,5,V   A   S   P
87,gen_control,2,negative,5,S   W   Y   P
87,ec,8,positive,5,H   E   M   K
87,gen_control,4,negative,4,P   S   A   V
87,gen,3,positive,6,K   E   C   H
87,gen,1,positive,6,C   L   E   K
87,gen,8,negative,11,T   U   N   G
87,gen_control,1,negative,9,S   P   Y   V
87,ec,1,positive,8,C   E   L   K
87,gen,5,positive,12,C   E   L   M
87,gen,6,positive,6,C   H   E   K
87,ec,5,negative,9,D   U   T   Z
87,gen_control,3,negative,6,W   A   P   S
87,ec,4,positive,6,H   E   L   K
87,gen_control,4,positive,12,B   I   R   F
87,gen,5,negative,10,G   U   T   Z
87,gen,2,negative,10,D   U   N   T
87,gen,7,negative,7,D   U   G   T
87,ec_control,1,positive,11,J   O   R   F
87,ec,6,negative,9,Z   U   N   T
87,gen,1,negative,2,T   U   G   Z
87,ec,1,negative,2,Z   U   D   T
87,ec,6,positive,1,K   L   E   H
87,gen,4,negative,8,D   N   U   G
87,ec,2,positive,6,K   L   E   M
87,ec_control,2,positive,5,F   R   I   B
87,gen,6,negative,12,N   U   G   Z
87,gen,3,negative,9,Z   U   N   D
87,gen_control,3,positive,6,J   I   B   F
87,gen,7,positive,12,M   E   H   K
87,gen_control,1,positive,8,F   O   R   B
