subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
93;1;1;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.07;0;1;0;0;0.008;1
93;1;2;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.07800000000000001;1;1;0;0;0.008;1
93;1;3;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.08600000000000002;1;1;0;0;0.008;1
93;1;4;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.12;0;1;0;0;0.008;1
93;1;5;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.128;1;-1;1;1;0.008;6
93;1;6;5.0;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.12;-1;-1;1;1;0.008;6
93;1;7;2.5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.09400000000000003;1;-1;1;1;0.008;6
93;1;8;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.11199999999999999;-1;1;2;2;0.004;1
93;1;9;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.08600000000000002;-1;1;2;2;0.004;1
93;1;10;5.0;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.11599999999999999;1;1;2;2;0.004;5
93;1;11;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.11599999999999999;1;-1;3;3;0.004;6
93;1;12;2.5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.09000000000000002;1;-1;3;3;0.004;6
93;1;13;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.08600000000000002;-1;1;4;4;0.002;1
93;1;14;5.0;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.11199999999999999;-1;-1;3;3;0.004;6
93;1;15;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.10799999999999998;-1;-1;3;3;0.004;6
93;1;16;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.08800000000000002;1;-1;5;5;0.002;5
93;2;1;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.08600000000000002;-1;1;6;6;0.002;2
93;2;2;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.10399999999999998;-1;-1;3;3;0.004;6
93;2;3;2.5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.08800000000000002;1;1;6;6;0.002;2
93;2;4;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.09000000000000002;1;1;6;6;0.002;2
93;2;5;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.09200000000000003;1;-1;7;7;0.002;6
93;2;6;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.09999999999999998;-1;1;4;4;0.002;2
93;2;7;5.0;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.10199999999999998;1;-1;5;5;0.002;6
93;2;8;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.09999999999999998;-1;-1;5;5;0.002;6
93;2;9;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.09000000000000002;-1;1;8;8;0.001;2
93;2;10;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.09799999999999998;-1;-1;5;5;0.002;5
