subjnr;adaptation_target;us_valence;eval_rating;cs_filename
35;pas_5;positive;15;K   L   E   M
35;pas_2.5;negative;7;W   A   P   S
35;pas_2.5;negative;9;S   W   A   P
35;pas_2.5;negative;4;P   S   A   V
35;pas_5;positive;12;K   E   H   M
35;pas_2.5;positive;11;F   O   R   B
35;pas_5;negative;2;Z   U   N   G
35;pas_2.5;negative;8;S   A   P   V
35;pas_2.5;positive;9;J   O   R   B
35;pas_2.5;negative;7;S   V   A   W
35;pas_5;positive;13;K   L   E   H
35;pas_5;negative;1;T   U   G   Z
35;pas_2.5;positive;9;R   O   B   F
35;pas_2.5;positive;8;F   R   O   B
35;pas_5;positive;17;H   E   M   K
35;pas_5;positive;17;K   E   L   M
35;pas_5;positive;14;M   E   H   K
35;pas_2.5;positive;9;B   J   O   F
35;pas_5;negative;2;G   N   U   Z
35;pas_2.5;positive;7;J   O   B   F
35;pas_5;negative;2;Z   U   N   T
35;pas_5;positive;17;L   E   M   K
35;pas_2.5;negative;6;V   A   P   S
35;pas_5;negative;2;T   U   N   G
35;pas_2.5;negative;7;S   P   A   V
35;pas_2.5;negative;8;V   A   S   P
35;pas_2.5;positive;9;B   O   R   F
35;pas_2.5;positive;8;J   O   R   F
35;pas_5;negative;3;N   U   G   Z
35;pas_5;negative;4;G   U   N   T
35;pas_5;negative;3;G   U   T   Z
35;pas_5;positive;17;H   E   L   K
