subjnr;adaptation_target;us_valence;eval_rating;cs_filename
126;pas_2.5;negative;19;N   U   G   Z
126;pas_2.5;positive;11;M   E   H   K
126;pas_2.5;positive;15;K   E   H   M
126;pas_5;positive;19;B   J   O   F
126;pas_5;positive;19;B   O   R   F
126;pas_2.5;positive;19;K   L   E   H
126;pas_2.5;positive;4;H   E   L   K
126;pas_5;positive;19;J   O   R   B
126;pas_5;negative;6;P   S   A   V
126;pas_2.5;positive;9;K   E   L   M
126;pas_2.5;negative;19;G   N   U   Z
126;pas_5;negative;19;S   W   A   P
126;pas_5;negative;14;V   A   P   S
126;pas_2.5;positive;6;L   E   M   K
126;pas_5;positive;7;F   R   O   B
126;pas_5;negative;10;S   P   A   V
126;pas_2.5;negative;13;Z   U   N   T
126;pas_5;negative;6;S   V   A   W
126;pas_5;negative;1;V   A   S   P
126;pas_2.5;negative;19;G   U   N   T
126;pas_2.5;negative;19;G   U   T   Z
126;pas_2.5;negative;19;T   U   G   Z
126;pas_2.5;negative;19;Z   U   N   G
126;pas_5;positive;19;R   O   B   F
126;pas_2.5;positive;9;H   E   M   K
126;pas_2.5;positive;5;K   L   E   M
126;pas_2.5;negative;19;T   U   N   G
126;pas_5;positive;17;J   O   B   F
126;pas_5;negative;9;W   A   P   S
126;pas_5;positive;17;J   O   R   F
126;pas_5;positive;7;F   O   R   B
126;pas_5;negative;10;S   A   P   V
