subjnr;adaptation_target;us_valence;eval_rating;cs_filename
52;pas_5;negative;9;T   U   N   G
52;pas_5;positive;8;K   E   H   M
52;pas_2.5;negative;11;F   O   R   B
52;pas_2.5;positive;7;S   A   P   V
52;pas_5;positive;7;H   E   M   K
52;pas_2.5;positive;13;S   W   A   P
52;pas_2.5;positive;13;V   A   S   P
52;pas_5;positive;4;L   E   M   K
52;pas_5;positive;4;K   L   E   M
52;pas_5;positive;4;M   E   H   K
52;pas_5;negative;7;Z   U   N   T
52;pas_2.5;negative;1;R   O   B   F
52;pas_2.5;negative;4;J   O   B   F
52;pas_5;negative;9;G   U   N   T
52;pas_2.5;positive;8;W   A   P   S
52;pas_5;negative;2;G   N   U   Z
52;pas_5;negative;2;G   U   T   Z
52;pas_5;negative;1;N   U   G   Z
52;pas_2.5;negative;1;B   J   O   F
52;pas_2.5;negative;0;F   R   O   B
52;pas_2.5;negative;2;J   O   R   B
52;pas_5;negative;1;T   U   G   Z
52;pas_5;positive;1;K   L   E   H
52;pas_2.5;positive;13;S   V   A   W
52;pas_2.5;positive;13;V   A   P   S
52;pas_5;positive;7;H   E   L   K
52;pas_2.5;positive;5;P   S   A   V
52;pas_2.5;negative;7;J   O   R   F
52;pas_2.5;positive;7;S   P   A   V
52;pas_5;positive;3;K   E   L   M
52;pas_2.5;negative;3;B   O   R   F
52;pas_5;negative;6;Z   U   N   G
