subjnr;adaptation_target;us_valence;eval_rating;cs_filename
25;pas_2.5;positive;12;F   O   R   B
25;pas_5;negative;13;K   E   H   M
25;pas_5;positive;8;N   U   G   Z
25;pas_5;negative;13;K   L   E   M
25;pas_2.5;positive;6;R   O   B   F
25;pas_2.5;negative;3;S   V   A   W
25;pas_2.5;negative;5;S   A   P   V
25;pas_5;positive;9;G   N   U   Z
25;pas_5;negative;16;H   E   L   K
25;pas_5;negative;15;K   E   L   M
25;pas_2.5;negative;6;V   A   P   S
25;pas_2.5;negative;13;S   W   A   P
25;pas_5;negative;6;H   E   M   K
25;pas_5;positive;15;Z   U   N   G
25;pas_5;positive;17;G   U   N   T
25;pas_5;positive;14;Z   U   N   T
25;pas_5;positive;4;T   U   G   Z
25;pas_5;negative;16;K   L   E   H
25;pas_2.5;positive;2;J   O   R   F
25;pas_2.5;positive;3;J   O   B   F
25;pas_5;positive;12;T   U   N   G
25;pas_2.5;positive;2;B   J   O   F
25;pas_2.5;positive;14;F   R   O   B
25;pas_2.5;negative;3;P   S   A   V
25;pas_5;negative;17;L   E   M   K
25;pas_2.5;positive;15;B   O   R   F
25;pas_2.5;negative;7;S   P   A   V
25;pas_2.5;positive;12;J   O   R   B
25;pas_5;negative;16;M   E   H   K
25;pas_5;positive;13;G   U   T   Z
25;pas_2.5;negative;17;W   A   P   S
25;pas_2.5;negative;4;V   A   S   P
