subjnr;adaptation_target;us_valence;eval_rating;cs_filename
8;pas_5;negative;7;B   O   R   F
8;pas_2.5;negative;10;G   U   N   T
8;pas_2.5;positive;12;H   E   M   K
8;pas_5;negative;5;R   O   B   F
8;pas_2.5;negative;10;T   U   N   G
8;pas_5;negative;6;J   O   B   F
8;pas_5;positive;11;V   A   S   P
8;pas_5;positive;14;S   V   A   W
8;pas_2.5;negative;14;G   U   T   Z
8;pas_5;positive;16;S   P   A   V
8;pas_2.5;negative;11;G   N   U   Z
8;pas_2.5;negative;9;Z   U   N   G
8;pas_5;positive;15;P   S   A   V
8;pas_2.5;negative;13;Z   U   N   T
8;pas_2.5;positive;11;L   E   M   K
8;pas_5;positive;17;S   W   A   P
8;pas_2.5;positive;14;H   E   L   K
8;pas_2.5;positive;13;K   L   E   H
8;pas_2.5;positive;12;K   L   E   M
8;pas_5;negative;6;B   J   O   F
8;pas_5;negative;6;J   O   R   B
8;pas_2.5;positive;9;K   E   L   M
8;pas_2.5;positive;10;M   E   H   K
8;pas_2.5;positive;10;K   E   H   M
8;pas_5;positive;12;V   A   P   S
8;pas_5;positive;13;W   A   P   S
8;pas_5;positive;15;S   A   P   V
8;pas_2.5;negative;8;T   U   G   Z
8;pas_5;negative;8;F   R   O   B
8;pas_5;negative;5;J   O   R   F
8;pas_2.5;negative;9;N   U   G   Z
8;pas_5;negative;5;F   O   R   B
