subjnr;adaptation_target;us_valence;eval_rating;cs_filename
12;pas_2.5;negative;7;F   O   R   B
12;pas_2.5;positive;3;V   A   S   P
12;pas_5;negative;3;T   U   N   G
12;pas_2.5;positive;0;P   S   A   V
12;pas_5;positive;8;H   E   L   K
12;pas_2.5;positive;10;S   W   A   P
12;pas_5;positive;12;K   E   L   M
12;pas_2.5;negative;5;J   O   R   B
12;pas_2.5;negative;0;R   O   B   F
12;pas_2.5;negative;0;J   O   R   F
12;pas_2.5;negative;0;B   J   O   F
12;pas_2.5;positive;0;V   A   P   S
12;pas_5;negative;11;Z   U   N   T
12;pas_5;negative;0;N   U   G   Z
12;pas_5;positive;3;K   L   E   H
12;pas_2.5;positive;0;W   A   P   S
12;pas_5;positive;0;H   E   M   K
12;pas_5;negative;0;G   U   T   Z
12;pas_2.5;positive;0;S   V   A   W
12;pas_5;positive;2;M   E   H   K
12;pas_2.5;negative;1;B   O   R   F
12;pas_5;negative;0;G   N   U   Z
12;pas_5;negative;3;G   U   N   T
12;pas_2.5;positive;0;S   P   A   V
12;pas_5;negative;3;T   U   G   Z
12;pas_2.5;negative;0;F   R   O   B
12;pas_2.5;positive;0;S   A   P   V
12;pas_5;positive;3;K   E   H   M
12;pas_5;negative;1;Z   U   N   G
12;pas_5;positive;2;K   L   E   M
12;pas_5;positive;1;L   E   M   K
12;pas_2.5;negative;0;J   O   B   F
