subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
9;1;1;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.07;0;0;0;0;0.008;0
9;1;2;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.12;0;1;0;0;0.008;3
9;1;3;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.128;1;1;0;0;0.008;3
9;1;4;2.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.07;0;0;0;0;0.008;0
9;1;5;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.136;1;1;0;0;0.008;3
9;1;6;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.144;1;1;0;0;0.008;3
9;1;7;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.07;0;-1;0;0;0.008;4
9;1;8;2.5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.062;-1;-1;0;0;0.008;4
9;1;9;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.054;-1;-1;0;0;0.008;4
9;1;10;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.152;1;1;0;0;0.008;0
9;1;11;2.5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.046;-1;-1;0;0;0.008;3
9;1;12;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.038;-1;1;1;1;0.008;2
9;1;13;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.152;1;1;0;0;0.008;5
9;1;14;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.152;1;1;0;0;0.008;5
9;1;15;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.152;1;-1;1;1;0.008;6
9;1;16;2.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.046;1;-1;2;2;0.004;4
9;2;1;2.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.042;-1;-1;2;2;0.004;3
9;2;2;2.5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.038;-1;-1;2;2;0.004;3
9;2;3;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.144;-1;-1;1;1;0.008;6
9;2;4;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.136;-1;-1;1;1;0.008;5
9;2;5;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.034;-1;-1;2;2;0.004;4
9;2;6;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.136;-1;-1;1;1;0.008;6
9;2;7;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.128;-1;-1;1;1;0.008;6
9;2;8;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.03;-1;-1;2;2;0.004;4
9;2;9;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.12;-1;-1;1;1;0.008;6
9;2;10;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.112;-1;-1;1;1;0.008;6
9;2;11;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.026;-1;-1;2;2;0.004;5
9;2;12;2.5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.022;-1;1;3;3;0.004;2
9;2;13;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.026;1;1;3;3;0.004;2
9;2;14;2.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.03;1;1;3;3;0.004;2
9;2;15;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.104;-1;-1;1;1;0.008;6
9;2;16;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.096;-1;-1;1;1;0.008;5
9;3;1;2.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.034;1;-1;4;4;0.002;4
9;3;2;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.096;-1;-1;1;1;0.008;6
9;3;3;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.032;-1;-1;4;4;0.002;5
9;3;4;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.03;-1;1;5;5;0.002;2
9;3;5;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.088;-1;-1;1;1;0.008;6
9;3;6;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.08;-1;1;2;2;0.004;2
9;3;7;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.084;1;-1;3;3;0.004;6
9;3;8;2.5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.032;1;1;5;5;0.002;1
9;3;9;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.08;-1;-1;3;3;0.004;6
9;3;10;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.076;-1;1;4;4;0.002;2
9;3;11;2.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.034;1;1;5;5;0.002;2
9;3;12;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.078;1;-1;5;5;0.002;6
9;3;13;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.036;1;1;5;5;0.002;2
9;3;14;2.5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.038;1;1;5;5;0.002;2
9;3;15;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.076;-1;-1;5;5;0.002;6
9;3;16;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.04;1;1;5;5;0.002;2
9;4;1;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.074;-1;1;6;6;0.002;3
9;4;2;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.042;1;-1;6;6;0.002;3
9;4;3;2.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.04;-1;1;7;7;0.002;2
9;4;4;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.076;1;-1;7;7;0.002;6
9;4;5;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.074;-1;-1;7;7;0.002;6
9;4;6;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.072;-1;1;8;8;0.001;2
9;4;7;2.5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.042;1;1;7;7;0.002;1
9;4;8;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.044;1;1;7;7;0.002;1
9;4;9;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.073;1;1;8;8;0.001;5
9;4;10;2.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.046;1;1;7;7;0.002;2
9;4;11;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.073;1;1;8;8;0.001;5
9;4;12;2.5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.048;1;-1;8;8;0.001;4
9;4;13;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.047;-1;1;9;9;0.001;2
9;4;14;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.073;1;1;8;8;0.001;3
9;4;15;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.074;1;-1;9;9;0.001;6
9;4;16;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.048;1;1;9;9;0.001;2
9;5;1;2.5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.049;1;-1;10;10;0.001;5
9;5;2;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.048;-1;1;11;11;0.001;1
9;5;3;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.073;-1;1;10;10;0.001;1
9;5;4;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.074;1;-1;11;11;0.001;6
9;5;5;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.073;-1;-1;11;11;0.001;6
