subjnr;adaptation_target;us_valence;eval_rating;cs_filename
105;pas_2.5;negative;14;P   S   A   V
105;pas_2.5;negative;14;S   P   A   V
105;pas_5;negative;14;K   E   L   M
105;pas_5;positive;14;G   N   U   Z
105;pas_5;negative;14;K   L   E   M
105;pas_2.5;positive;14;B   J   O   F
105;pas_5;negative;14;M   E   H   K
105;pas_2.5;negative;14;V   A   P   S
105;pas_2.5;positive;14;J   O   R   F
105;pas_5;positive;14;N   U   G   Z
105;pas_5;positive;14;T   U   N   G
105;pas_5;negative;14;L   E   M   K
105;pas_2.5;negative;14;S   W   A   P
105;pas_5;negative;14;K   L   E   H
105;pas_2.5;positive;14;J   O   B   F
105;pas_2.5;positive;14;R   O   B   F
105;pas_2.5;positive;14;B   O   R   F
105;pas_2.5;positive;14;J   O   R   B
105;pas_5;negative;14;H   E   L   K
105;pas_5;negative;14;H   E   M   K
105;pas_2.5;positive;14;F   R   O   B
105;pas_2.5;negative;14;W   A   P   S
105;pas_2.5;negative;14;V   A   S   P
105;pas_5;positive;14;G   U   T   Z
105;pas_2.5;negative;14;S   V   A   W
105;pas_5;positive;14;G   U   N   T
105;pas_5;positive;14;Z   U   N   G
105;pas_5;positive;14;Z   U   N   T
105;pas_2.5;negative;14;S   A   P   V
105;pas_2.5;positive;14;F   O   R   B
105;pas_5;positive;14;T   U   G   Z
105;pas_5;negative;14;K   E   H   M
