subjnr;adaptation_target;us_valence;eval_rating;cs_filename
26;pas_5;negative;8;H   E   M   K
26;pas_2.5;positive;10;S   W   A   P
26;pas_5;negative;10;M   E   H   K
26;pas_5;positive;8;T   U   G   Z
26;pas_5;negative;9;H   E   L   K
26;pas_5;negative;7;K   L   E   H
26;pas_5;positive;7;Z   U   N   T
26;pas_2.5;positive;7;V   A   P   S
26;pas_2.5;negative;6;J   O   R   F
26;pas_5;positive;12;G   N   U   Z
26;pas_5;negative;12;K   L   E   M
26;pas_5;positive;16;G   U   T   Z
26;pas_2.5;negative;10;J   O   R   B
26;pas_2.5;negative;13;J   O   B   F
26;pas_2.5;positive;7;W   A   P   S
26;pas_5;positive;9;N   U   G   Z
26;pas_5;positive;13;G   U   N   T
26;pas_2.5;positive;9;P   S   A   V
26;pas_2.5;negative;11;R   O   B   F
26;pas_2.5;negative;10;B   J   O   F
26;pas_5;negative;12;K   E   L   M
26;pas_2.5;negative;12;F   O   R   B
26;pas_5;negative;12;K   E   H   M
26;pas_2.5;negative;11;F   R   O   B
26;pas_5;positive;11;Z   U   N   G
26;pas_5;negative;8;L   E   M   K
26;pas_2.5;positive;8;S   V   A   W
26;pas_5;positive;8;T   U   N   G
26;pas_2.5;positive;8;S   A   P   V
26;pas_2.5;positive;8;V   A   S   P
26;pas_2.5;negative;7;B   O   R   F
26;pas_2.5;positive;7;S   P   A   V
