subjnr;adaptation_target;us_valence;eval_rating;cs_filename
13;pas_2.5;positive;15;T   U   G   Z
13;pas_2.5;negative;5;H   E   M   K
13;pas_2.5;positive;1;N   U   G   Z
13;pas_2.5;positive;7;Z   U   N   G
13;pas_5;negative;17;S   P   A   V
13;pas_5;positive;19;J   O   R   B
13;pas_5;negative;15;S   A   P   V
13;pas_5;negative;16;W   A   P   S
13;pas_2.5;negative;7;K   E   L   M
13;pas_2.5;positive;14;G   N   U   Z
13;pas_2.5;positive;14;Z   U   N   T
13;pas_2.5;negative;10;K   L   E   H
13;pas_5;positive;9;F   O   R   B
13;pas_2.5;negative;1;K   L   E   M
13;pas_5;positive;6;B   O   R   F
13;pas_2.5;negative;6;H   E   L   K
13;pas_5;positive;15;J   O   B   F
13;pas_5;negative;6;V   A   S   P
13;pas_5;negative;6;V   A   P   S
13;pas_5;positive;14;F   R   O   B
13;pas_2.5;positive;17;T   U   N   G
13;pas_2.5;negative;2;M   E   H   K
13;pas_2.5;positive;12;G   U   N   T
13;pas_5;negative;6;S   W   A   P
13;pas_2.5;positive;15;G   U   T   Z
13;pas_5;positive;13;J   O   R   F
13;pas_5;negative;19;S   V   A   W
13;pas_5;negative;15;P   S   A   V
13;pas_5;positive;0;R   O   B   F
13;pas_2.5;negative;3;L   E   M   K
13;pas_2.5;negative;3;K   E   H   M
13;pas_5;positive;1;B   J   O   F
