subjnr;adaptation_target;us_valence;eval_rating;cs_filename
106;pas_5;positive;18;G   U   T   Z
106;pas_5;negative;19;H   E   L   K
106;pas_2.5;positive;6;S   V   A   W
106;pas_5;negative;15;H   E   M   K
106;pas_5;positive;17;G   U   N   T
106;pas_5;positive;14;G   N   U   Z
106;pas_5;negative;18;K   L   E   H
106;pas_5;positive;14;Z   U   N   T
106;pas_2.5;positive;6;V   A   P   S
106;pas_5;positive;6;T   U   N   G
106;pas_2.5;negative;4;J   O   B   F
106;pas_5;negative;6;L   E   M   K
106;pas_2.5;negative;3;B   O   R   F
106;pas_5;positive;2;T   U   G   Z
106;pas_5;positive;9;Z   U   N   G
106;pas_2.5;positive;4;S   P   A   V
106;pas_5;negative;14;K   E   L   M
106;pas_2.5;positive;3;S   A   P   V
106;pas_5;negative;2;K   L   E   M
106;pas_2.5;negative;3;B   J   O   F
106;pas_2.5;positive;6;P   S   A   V
106;pas_5;negative;9;K   E   H   M
106;pas_5;positive;4;N   U   G   Z
106;pas_2.5;positive;16;W   A   P   S
106;pas_2.5;negative;5;J   O   R   B
106;pas_2.5;negative;2;F   O   R   B
106;pas_2.5;positive;18;S   W   A   P
106;pas_5;negative;12;M   E   H   K
106;pas_2.5;negative;3;R   O   B   F
106;pas_2.5;positive;12;V   A   S   P
106;pas_2.5;negative;16;J   O   R   F
106;pas_2.5;negative;16;F   R   O   B
