subjnr;adaptation_target;us_valence;eval_rating;cs_filename
102;pas_2.5;negative;6;G   U   N   T
102;pas_5;positive;14;J   O   R   B
102;pas_5;positive;7;F   R   O   B
102;pas_5;negative;12;V   A   P   S
102;pas_2.5;positive;8;L   E   M   K
102;pas_5;negative;12;V   A   S   P
102;pas_2.5;negative;13;Z   U   N   G
102;pas_2.5;positive;6;K   L   E   M
102;pas_5;positive;10;J   O   B   F
102;pas_2.5;negative;10;G   U   T   Z
102;pas_5;negative;10;P   S   A   V
102;pas_2.5;negative;9;T   U   G   Z
102;pas_2.5;positive;8;M   E   H   K
102;pas_5;positive;9;B   J   O   F
102;pas_5;negative;10;S   P   A   V
102;pas_2.5;positive;11;H   E   L   K
102;pas_5;negative;10;S   V   A   W
102;pas_2.5;positive;10;H   E   M   K
102;pas_5;positive;11;F   O   R   B
102;pas_2.5;positive;9;K   E   H   M
102;pas_2.5;positive;13;K   L   E   H
102;pas_5;positive;9;R   O   B   F
102;pas_5;negative;11;S   W   A   P
102;pas_5;negative;8;W   A   P   S
102;pas_5;positive;10;B   O   R   F
102;pas_2.5;negative;7;N   U   G   Z
102;pas_2.5;negative;10;T   U   N   G
102;pas_5;negative;10;S   A   P   V
102;pas_2.5;negative;10;Z   U   N   T
102;pas_5;positive;11;J   O   R   F
102;pas_2.5;positive;11;K   E   L   M
102;pas_2.5;negative;9;G   N   U   Z
