subjnr;adaptation_target;us_valence;eval_rating;cs_filename
125;pas_5;positive;8;B   J   O   F
125;pas_2.5;positive;10;G   N   U   Z
125;pas_2.5;negative;13;L   E   M   K
125;pas_2.5;negative;5;M   E   H   K
125;pas_2.5;negative;7;K   L   E   M
125;pas_5;positive;12;F   O   R   B
125;pas_2.5;positive;11;Z   U   N   G
125;pas_5;positive;4;R   O   B   F
125;pas_2.5;positive;10;G   U   T   Z
125;pas_2.5;positive;15;T   U   N   G
125;pas_5;positive;12;F   R   O   B
125;pas_2.5;negative;15;K   E   H   M
125;pas_5;negative;16;S   V   A   W
125;pas_5;negative;6;P   S   A   V
125;pas_5;positive;8;J   O   R   F
125;pas_5;positive;9;J   O   R   B
125;pas_2.5;negative;13;K   L   E   H
125;pas_5;negative;17;S   A   P   V
125;pas_5;positive;4;B   O   R   F
125;pas_2.5;positive;11;G   U   N   T
125;pas_2.5;negative;15;H   E   L   K
125;pas_5;negative;18;S   P   A   V
125;pas_5;negative;16;V   A   S   P
125;pas_5;negative;17;V   A   P   S
125;pas_2.5;positive;13;Z   U   N   T
125;pas_2.5;negative;14;H   E   M   K
125;pas_2.5;positive;6;N   U   G   Z
125;pas_5;negative;13;S   W   A   P
125;pas_2.5;positive;12;T   U   G   Z
125;pas_5;negative;11;W   A   P   S
125;pas_2.5;negative;13;K   E   L   M
125;pas_5;positive;7;J   O   B   F
