subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
40;1;1;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.07;0;1;0;0;0.008;1
40;1;2;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.12;0;1;0;0;0.008;3
40;1;3;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.078;1;1;0;0;0.008;1
40;1;4;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.086;1;1;0;0;0.008;1
40;1;5;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.128;1;1;0;0;0.008;4
40;1;6;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.136;1;1;0;0;0.008;5
40;1;7;5.0;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.136;1;1;0;0;0.008;5
40;1;8;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.094;1;-1;1;1;0.008;3
40;1;9;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.136;1;1;0;0;0.008;5
40;1;10;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.086;-1;1;2;2;0.004;2
40;1;11;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.09;1;1;2;2;0.004;2
40;1;12;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.094;1;1;2;2;0.004;2
40;1;13;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.136;1;1;0;0;0.008;5
40;1;14;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.136;1;1;0;0;0.008;5
40;1;15;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.136;1;1;0;0;0.008;5
40;1;16;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.098;1;-1;3;3;0.004;5
40;2;1;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.094;-1;1;4;4;0.002;2
40;2;2;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.136;1;1;0;0;0.008;5
40;2;3;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.136;1;-1;1;1;0.008;6
40;2;4;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.128;-1;-1;1;1;0.008;5
40;2;5;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.128;-1;-1;1;1;0.008;5
40;2;6;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.096;1;-1;5;5;0.002;4
40;2;7;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.094;-1;1;6;6;0.002;2
40;2;8;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.096;1;1;6;6;0.002;2
40;2;9;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.098;1;1;6;6;0.002;2
40;2;10;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.1;1;-1;7;7;0.002;3
40;2;11;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.128;-1;1;2;2;0.004;4
40;2;12;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.098;-1;-1;7;7;0.002;3
40;2;13;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.096;-1;-1;7;7;0.002;3
40;2;14;5.0;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.132;1;1;2;2;0.004;5
40;2;15;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.132;1;-1;3;3;0.004;6
40;2;16;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.128;-1;1;4;4;0.002;4
40;3;1;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.094;-1;-1;7;7;0.002;3
40;3;2;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.092;-1;-1;7;7;0.002;3
40;3;3;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.13;1;1;4;4;0.002;3
40;3;4;5.0;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.132;1;1;4;4;0.002;3
40;3;5;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.09;-1;-1;7;7;0.002;4
40;3;6;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.134;1;1;4;4;0.002;5
40;3;7;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.134;1;1;4;4;0.002;5
40;3;8;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.088;-1;-1;7;7;0.002;3
40;3;9;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.134;1;1;4;4;0.002;5
40;3;10;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.134;1;1;4;4;0.002;5
40;3;11;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.134;1;1;4;4;0.002;5
40;3;12;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.086;-1;-1;7;7;0.002;3
40;3;13;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.084;-1;-1;7;7;0.002;3
40;3;14;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.082;-1;1;8;8;0.001;1
40;3;15;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.083;1;1;8;8;0.001;2
40;3;16;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.134;1;1;4;4;0.002;3
40;4;1;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.084;1;1;8;8;0.001;2
40;4;2;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.085;1;1;8;8;0.001;2
40;4;3;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.136;1;1;4;4;0.002;3
40;4;4;5.0;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.138;1;1;4;4;0.002;4
40;4;5;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.086;1;1;8;8;0.001;1
40;4;6;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.14;1;1;4;4;0.002;5
40;4;7;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.14;1;-1;5;5;0.002;6
40;4;8;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.087;1;-1;9;9;0.001;4
40;4;9;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.086;-1;-1;9;9;0.001;3
40;4;10;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.138;-1;-1;5;5;0.002;5
40;4;11;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.138;-1;-1;5;5;0.002;5
