subjnr;adaptation_target;us_valence;eval_rating;cs_filename
100;pas_5;positive;8;L   E   M   K
100;pas_5;negative;3;Z   U   N   T
100;pas_5;negative;7;G   N   U   Z
100;pas_2.5;negative;12;B   O   R   F
100;pas_2.5;positive;14;V   A   P   S
100;pas_5;positive;12;H   E   L   K
100;pas_5;negative;7;G   U   T   Z
100;pas_2.5;negative;16;B   J   O   F
100;pas_5;negative;12;N   U   G   Z
100;pas_2.5;positive;10;S   A   P   V
100;pas_2.5;positive;10;S   P   A   V
100;pas_5;positive;15;M   E   H   K
100;pas_2.5;positive;7;P   S   A   V
100;pas_2.5;negative;12;R   O   B   F
100;pas_5;negative;6;T   U   G   Z
100;pas_2.5;negative;12;J   O   R   F
100;pas_5;negative;10;G   U   N   T
100;pas_5;positive;17;K   L   E   H
100;pas_2.5;positive;7;V   A   S   P
100;pas_5;negative;5;Z   U   N   G
100;pas_5;positive;8;K   E   H   M
100;pas_2.5;negative;11;J   O   B   F
100;pas_5;negative;9;T   U   N   G
100;pas_5;positive;7;H   E   M   K
100;pas_5;positive;6;K   E   L   M
100;pas_5;positive;8;K   L   E   M
100;pas_2.5;positive;14;W   A   P   S
100;pas_2.5;positive;12;S   V   A   W
100;pas_2.5;positive;11;S   W   A   P
100;pas_2.5;negative;16;F   O   R   B
100;pas_2.5;negative;12;F   R   O   B
100;pas_2.5;negative;9;J   O   R   B
