subjnr;adaptation_target;us_valence;eval_rating;cs_filename
5;pas_5;negative;14;S   V   A   W
5;pas_5;negative;1;S   P   A   V
5;pas_2.5;negative;1;L   E   M   K
5;pas_2.5;positive;7;G   N   U   Z
5;pas_2.5;positive;15;T   U   G   Z
5;pas_5;negative;10;S   A   P   V
5;pas_5;negative;18;V   A   S   P
5;pas_2.5;negative;3;K   E   H   M
5;pas_2.5;positive;15;G   U   N   T
5;pas_5;positive;1;J   O   B   F
5;pas_5;positive;3;J   O   R   B
5;pas_2.5;positive;14;N   U   G   Z
5;pas_2.5;negative;2;K   E   L   M
5;pas_2.5;negative;0;M   E   H   K
5;pas_5;positive;3;B   O   R   F
5;pas_5;positive;16;B   J   O   F
5;pas_2.5;negative;3;H   E   L   K
5;pas_5;negative;9;V   A   P   S
5;pas_2.5;positive;11;Z   U   N   G
5;pas_5;negative;7;S   W   A   P
5;pas_2.5;positive;12;T   U   N   G
5;pas_2.5;positive;13;G   U   T   Z
5;pas_5;positive;2;F   O   R   B
5;pas_2.5;negative;5;K   L   E   M
5;pas_2.5;negative;0;H   E   M   K
5;pas_5;positive;0;J   O   R   F
5;pas_5;positive;5;F   R   O   B
5;pas_5;negative;19;W   A   P   S
5;pas_5;positive;1;R   O   B   F
5;pas_5;negative;18;P   S   A   V
5;pas_2.5;positive;2;Z   U   N   T
5;pas_2.5;negative;10;K   L   E   H
