subjnr;adaptation_target;us_valence;eval_rating;cs_filename
86;pas_2.5;negative;5;G   U   N   T
86;pas_5;negative;8;P   S   A   V
86;pas_5;positive;15;B   J   O   F
86;pas_5;positive;17;F   R   O   B
86;pas_2.5;negative;11;T   U   G   Z
86;pas_5;positive;18;R   O   B   F
86;pas_2.5;negative;16;N   U   G   Z
86;pas_2.5;negative;10;Z   U   N   T
86;pas_2.5;positive;15;K   E   H   M
86;pas_5;positive;17;B   O   R   F
86;pas_5;negative;14;W   A   P   S
86;pas_5;negative;9;V   A   S   P
86;pas_2.5;positive;11;K   E   L   M
86;pas_2.5;negative;10;T   U   N   G
86;pas_2.5;negative;8;Z   U   N   G
86;pas_5;positive;16;F   O   R   B
86;pas_2.5;negative;4;G   U   T   Z
86;pas_2.5;positive;6;L   E   M   K
86;pas_2.5;positive;6;H   E   M   K
86;pas_2.5;positive;5;K   L   E   M
86;pas_5;positive;4;J   O   R   F
86;pas_5;negative;12;S   W   A   P
86;pas_2.5;positive;9;H   E   L   K
86;pas_2.5;positive;19;K   L   E   H
86;pas_5;negative;9;V   A   P   S
86;pas_2.5;positive;11;M   E   H   K
86;pas_5;positive;16;J   O   B   F
86;pas_5;negative;9;S   V   A   W
86;pas_5;negative;3;S   P   A   V
86;pas_5;negative;7;S   A   P   V
86;pas_5;positive;10;J   O   R   B
86;pas_2.5;negative;4;G   N   U   Z
