subjnr;adaptation_target;us_valence;eval_rating;cs_filename
107;pas_5;negative;7;G   U   T   Z
107;pas_2.5;negative;4;S   W   A   P
107;pas_2.5;negative;11;S   P   A   V
107;pas_2.5;positive;9;F   R   O   B
107;pas_5;positive;3;K   E   L   M
107;pas_2.5;negative;4;S   V   A   W
107;pas_2.5;negative;13;V   A   S   P
107;pas_5;negative;1;T   U   G   Z
107;pas_2.5;positive;6;R   O   B   F
107;pas_2.5;negative;6;S   A   P   V
107;pas_5;positive;13;K   L   E   M
107;pas_5;positive;9;H   E   M   K
107;pas_5;negative;3;N   U   G   Z
107;pas_2.5;positive;8;J   O   R   F
107;pas_5;positive;4;M   E   H   K
107;pas_5;negative;13;Z   U   N   G
107;pas_2.5;negative;13;W   A   P   S
107;pas_5;negative;5;G   N   U   Z
107;pas_2.5;positive;11;J   O   R   B
107;pas_5;positive;3;K   E   H   M
107;pas_2.5;positive;6;B   O   R   F
107;pas_2.5;positive;14;B   J   O   F
107;pas_2.5;negative;16;V   A   P   S
107;pas_2.5;positive;12;J   O   B   F
107;pas_5;positive;4;H   E   L   K
107;pas_5;negative;6;Z   U   N   T
107;pas_5;negative;15;G   U   N   T
107;pas_2.5;negative;3;P   S   A   V
107;pas_5;positive;8;L   E   M   K
107;pas_5;positive;6;K   L   E   H
107;pas_5;negative;3;T   U   N   G
107;pas_2.5;positive;11;F   O   R   B
