subjnr;adaptation_target;us_valence;eval_rating;cs_filename
66;pas_5;positive;15;T   U   N   G
66;pas_5;positive;17;G   N   U   Z
66;pas_2.5;negative;17;F   R   O   B
66;pas_2.5;positive;19;S   W   A   P
66;pas_5;negative;14;K   L   E   H
66;pas_5;positive;13;Z   U   N   G
66;pas_2.5;negative;8;R   O   B   F
66;pas_5;negative;13;K   E   H   M
66;pas_2.5;negative;8;J   O   R   F
66;pas_2.5;positive;8;S   V   A   W
66;pas_5;negative;15;K   E   L   M
66;pas_5;negative;16;K   L   E   M
66;pas_2.5;positive;17;S   P   A   V
66;pas_5;positive;13;G   U   T   Z
66;pas_2.5;negative;13;B   O   R   F
66;pas_2.5;negative;7;J   O   B   F
66;pas_2.5;negative;6;J   O   R   B
66;pas_5;positive;15;Z   U   N   T
66;pas_5;negative;14;H   E   L   K
66;pas_2.5;positive;16;V   A   S   P
66;pas_5;negative;10;M   E   H   K
66;pas_2.5;positive;8;P   S   A   V
66;pas_5;negative;10;L   E   M   K
66;pas_5;negative;7;H   E   M   K
66;pas_5;positive;5;T   U   G   Z
66;pas_5;positive;15;G   U   N   T
66;pas_2.5;positive;17;W   A   P   S
66;pas_2.5;negative;6;B   J   O   F
66;pas_2.5;positive;7;S   A   P   V
66;pas_2.5;negative;4;F   O   R   B
66;pas_5;positive;2;N   U   G   Z
66;pas_2.5;positive;16;V   A   P   S
