subjnr;adaptation_target;us_valence;eval_rating;cs_filename
95;pas_2.5;positive;6;G   N   U   Z
95;pas_2.5;negative;6;L   E   M   K
95;pas_5;negative;6;J   O   R   B
95;pas_2.5;negative;12;K   L   E   H
95;pas_5;positive;12;S   P   A   V
95;pas_2.5;negative;12;K   E   H   M
95;pas_5;positive;5;V   A   S   P
95;pas_2.5;negative;10;K   L   E   M
95;pas_2.5;positive;8;Z   U   N   G
95;pas_2.5;positive;11;G   U   N   T
95;pas_5;positive;7;V   A   P   S
95;pas_2.5;positive;5;Z   U   N   T
95;pas_5;negative;6;B   O   R   F
95;pas_2.5;negative;10;H   E   L   K
95;pas_5;positive;11;P   S   A   V
95;pas_2.5;positive;6;T   U   N   G
95;pas_5;negative;10;F   R   O   B
95;pas_5;negative;6;R   O   B   F
95;pas_5;positive;5;S   A   P   V
95;pas_5;positive;6;W   A   P   S
95;pas_5;negative;7;J   O   B   F
95;pas_2.5;negative;12;K   E   L   M
95;pas_5;positive;13;S   W   A   P
95;pas_2.5;negative;5;M   E   H   K
95;pas_2.5;positive;4;T   U   G   Z
95;pas_2.5;negative;13;H   E   M   K
95;pas_5;negative;5;B   J   O   F
95;pas_5;negative;6;J   O   R   F
95;pas_2.5;positive;7;N   U   G   Z
95;pas_5;positive;12;S   V   A   W
95;pas_5;negative;7;F   O   R   B
95;pas_2.5;positive;13;G   U   T   Z
