subjnr;adaptation_target;us_valence;eval_rating;cs_filename
55;pas_2.5;positive;9;T   U   N   G
55;pas_2.5;negative;12;H   E   M   K
55;pas_5;negative;13;F   R   O   B
55;pas_5;negative;9;J   O   R   B
55;pas_2.5;positive;6;N   U   G   Z
55;pas_5;positive;14;S   P   A   V
55;pas_2.5;negative;9;K   E   L   M
55;pas_5;negative;12;F   O   R   B
55;pas_5;positive;15;W   A   P   S
55;pas_2.5;positive;3;G   N   U   Z
55;pas_5;negative;5;B   J   O   F
55;pas_2.5;negative;3;K   L   E   M
55;pas_2.5;positive;7;T   U   G   Z
55;pas_5;negative;13;J   O   B   F
55;pas_2.5;negative;10;L   E   M   K
55;pas_5;negative;7;R   O   B   F
55;pas_2.5;positive;5;G   U   N   T
55;pas_5;positive;12;S   A   P   V
55;pas_2.5;negative;8;M   E   H   K
55;pas_2.5;positive;5;G   U   T   Z
55;pas_5;positive;11;V   A   P   S
55;pas_5;positive;4;P   S   A   V
55;pas_2.5;negative;6;K   L   E   H
55;pas_2.5;positive;7;Z   U   N   G
55;pas_2.5;negative;4;K   E   H   M
55;pas_5;negative;12;J   O   R   F
55;pas_5;positive;15;S   W   A   P
55;pas_2.5;positive;9;Z   U   N   T
55;pas_5;positive;13;S   V   A   W
55;pas_5;positive;11;V   A   S   P
55;pas_2.5;negative;6;H   E   L   K
55;pas_5;negative;8;B   O   R   F
