subjnr;adaptation_target;us_valence;eval_rating;cs_filename
120;pas_5;positive;8;P   S   A   V
120;pas_2.5;positive;13;K   E   L   M
120;pas_5;negative;9;B   O   R   F
120;pas_2.5;negative;3;G   N   U   Z
120;pas_5;negative;14;J   O   R   F
120;pas_2.5;positive;2;L   E   M   K
120;pas_5;negative;15;J   O   R   B
120;pas_2.5;negative;13;Z   U   N   G
120;pas_2.5;positive;10;M   E   H   K
120;pas_2.5;negative;12;Z   U   N   T
120;pas_2.5;positive;4;K   E   H   M
120;pas_5;negative;3;B   J   O   F
120;pas_2.5;positive;3;H   E   L   K
120;pas_5;positive;2;V   A   S   P
120;pas_2.5;positive;15;K   L   E   M
120;pas_2.5;negative;1;G   U   T   Z
120;pas_2.5;negative;4;T   U   G   Z
120;pas_2.5;positive;16;K   L   E   H
120;pas_5;negative;13;F   O   R   B
120;pas_5;positive;5;V   A   P   S
120;pas_5;positive;14;S   W   A   P
120;pas_2.5;negative;3;N   U   G   Z
120;pas_5;positive;15;S   V   A   W
120;pas_2.5;negative;4;G   U   N   T
120;pas_2.5;negative;7;T   U   N   G
120;pas_5;positive;6;S   P   A   V
120;pas_2.5;positive;9;H   E   M   K
120;pas_5;negative;8;R   O   B   F
120;pas_5;positive;12;S   A   P   V
120;pas_5;negative;11;F   R   O   B
120;pas_5;negative;12;J   O   B   F
120;pas_5;positive;14;W   A   P   S
