subjnr;adaptation_target;us_valence;eval_rating;cs_filename
94;pas_2.5;negative;15;T   U   N   G
94;pas_5;positive;10;J   O   B   F
94;pas_5;negative;11;S   A   P   V
94;pas_2.5;positive;15;K   E   H   M
94;pas_5;negative;12;S   W   A   P
94;pas_2.5;negative;15;Z   U   N   G
94;pas_2.5;positive;17;L   E   M   K
94;pas_2.5;positive;17;M   E   H   K
94;pas_5;positive;8;B   J   O   F
94;pas_5;negative;4;S   P   A   V
94;pas_5;positive;3;R   O   B   F
94;pas_5;positive;5;F   O   R   B
94;pas_2.5;positive;13;K   E   L   M
94;pas_5;positive;10;J   O   R   F
94;pas_5;negative;5;P   S   A   V
94;pas_5;negative;2;V   A   S   P
94;pas_5;positive;9;F   R   O   B
94;pas_2.5;negative;18;N   U   G   Z
94;pas_2.5;positive;13;K   L   E   M
94;pas_2.5;positive;14;K   L   E   H
94;pas_2.5;positive;15;H   E   M   K
94;pas_5;negative;11;V   A   P   S
94;pas_2.5;negative;12;G   U   T   Z
94;pas_2.5;negative;13;G   N   U   Z
94;pas_5;positive;6;B   O   R   F
94;pas_2.5;positive;13;H   E   L   K
94;pas_5;negative;13;W   A   P   S
94;pas_5;negative;2;S   V   A   W
94;pas_2.5;negative;13;G   U   N   T
94;pas_2.5;negative;15;T   U   G   Z
94;pas_2.5;negative;15;Z   U   N   T
94;pas_5;positive;9;J   O   R   B
