subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
10;1;1;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.07;0;1;0;0;0.008;1
10;1;2;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.078;1;1;0;0;0.008;1
10;1;3;5.0;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.12;0;1;0;0;0.008;4
10;1;4;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.128;1;1;0;0;0.008;5
10;1;5;2.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.086;1;1;0;0;0.008;2
10;1;6;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.094;1;-1;1;1;0.008;3
10;1;7;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.128;1;1;0;0;0.008;5
10;1;8;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.128;1;1;0;0;0.008;5
10;1;9;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.086;-1;-1;1;1;0.008;3
10;1;10;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.078;-1;1;2;2;0.004;2
10;1;11;2.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.082;1;1;2;2;0.004;2
10;1;12;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.128;1;1;0;0;0.008;5
10;1;13;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.128;1;1;0;0;0.008;5
10;1;14;5.0;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.128;1;1;0;0;0.008;5
10;1;15;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.128;1;1;0;0;0.008;5
10;1;16;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.086;1;-1;3;3;0.004;4
10;2;1;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.128;1;1;0;0;0.008;5
10;2;2;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.082;-1;-1;3;3;0.004;3
10;2;3;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.078;-1;1;4;4;0.002;2
10;2;4;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.128;1;1;0;0;0.008;5
10;2;5;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.08;1;-1;5;5;0.002;4
10;2;6;5.0;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.128;1;1;0;0;0.008;5
