subjnr;adaptation_target;us_valence;eval_rating;cs_filename
40;pas_5;negative;13;B   O   R   F
40;pas_5;negative;6;J   O   R   F
40;pas_2.5;positive;6;M   E   H   K
40;pas_2.5;negative;5;G   U   N   T
40;pas_2.5;positive;5;H   E   M   K
40;pas_2.5;negative;4;Z   U   N   G
40;pas_2.5;positive;5;K   E   L   M
40;pas_5;positive;16;S   W   A   P
40;pas_5;positive;13;S   V   A   W
40;pas_2.5;positive;13;K   E   H   M
40;pas_2.5;negative;6;G   U   T   Z
40;pas_5;negative;8;F   R   O   B
40;pas_5;positive;11;S   P   A   V
40;pas_5;positive;14;V   A   S   P
40;pas_2.5;negative;12;G   N   U   Z
40;pas_5;positive;14;S   A   P   V
40;pas_5;negative;12;J   O   R   B
40;pas_5;negative;14;F   O   R   B
40;pas_2.5;positive;14;K   L   E   M
40;pas_5;negative;8;R   O   B   F
40;pas_2.5;negative;7;N   U   G   Z
40;pas_2.5;positive;13;L   E   M   K
40;pas_5;positive;7;P   S   A   V
40;pas_2.5;negative;13;T   U   G   Z
40;pas_2.5;positive;14;H   E   L   K
40;pas_2.5;negative;10;Z   U   N   T
40;pas_5;positive;15;V   A   P   S
40;pas_2.5;negative;13;T   U   N   G
40;pas_5;negative;13;B   J   O   F
40;pas_2.5;positive;7;K   L   E   H
40;pas_5;positive;15;W   A   P   S
40;pas_5;negative;14;J   O   B   F
