subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
21;1;1;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.07;0;1;0;0;0.008;1
21;1;2;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.12;0;1;0;0;0.008;1
21;1;3;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.078;1;1;0;0;0.008;1
21;1;4;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.128;1;1;0;0;0.008;4
21;1;5;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.086;1;1;0;0;0.008;2
21;1;6;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.094;1;1;0;0;0.008;2
21;1;7;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.136;1;1;0;0;0.008;5
21;1;8;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.136;1;1;0;0;0.008;5
21;1;9;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.136;1;1;0;0;0.008;5
21;1;10;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.102;1;-1;1;1;0.008;6
21;1;11;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.136;1;-1;1;1;0.008;6
21;1;12;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.094;-1;-1;1;1;0.008;5
21;1;13;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.086;-1;1;2;2;0.004;1
21;1;14;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.128;-1;1;2;2;0.004;1
21;1;15;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.09;1;1;2;2;0.004;2
21;1;16;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.132;1;1;2;2;0.004;5
21;2;1;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.132;1;1;2;2;0.004;3
21;2;2;5.0;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.136;1;1;2;2;0.004;4
21;2;3;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.14;1;1;2;2;0.004;4
21;2;4;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.094;1;-1;3;3;0.004;4
21;2;5;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.144;1;1;2;2;0.004;4
21;2;6;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.09;-1;1;4;4;0.002;2
21;2;7;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.092;1;1;4;4;0.002;2
21;2;8;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.094;1;1;4;4;0.002;2
21;2;9;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.096;1;1;4;4;0.002;2
21;2;10;2.5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.098;1;1;4;4;0.002;2
21;2;11;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.148;1;1;2;2;0.004;5
21;2;12;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.1;1;-1;5;5;0.002;3
21;2;13;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.148;1;1;2;2;0.004;5
21;2;14;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.148;1;-1;3;3;0.004;6
21;2;15;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.098;-1;-1;5;5;0.002;6
21;2;16;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.144;-1;-1;3;3;0.004;6
21;3;1;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.096;-1;-1;5;5;0.002;5
21;3;2;2.5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.094;-1;1;6;6;0.002;2
21;3;3;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.096;1;-1;7;7;0.002;4
21;3;4;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.14;-1;-1;3;3;0.004;6
21;3;5;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.094;-1;-1;7;7;0.002;4
21;3;6;5.0;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.136;-1;-1;3;3;0.004;6
