subjnr;adaptation_target;us_valence;eval_rating;cs_filename
10;pas_5;positive;3;Z   U   N   G
10;pas_2.5;negative;12;J   O   R   B
10;pas_5;negative;14;K   L   E   H
10;pas_5;negative;11;K   E   L   M
10;pas_2.5;positive;4;V   A   P   S
10;pas_2.5;positive;6;V   A   S   P
10;pas_2.5;negative;3;F   R   O   B
10;pas_2.5;negative;12;J   O   B   F
10;pas_2.5;negative;15;B   J   O   F
10;pas_5;negative;14;K   L   E   M
10;pas_2.5;negative;7;R   O   B   F
10;pas_5;negative;10;H   E   L   K
10;pas_2.5;positive;3;W   A   P   S
10;pas_5;negative;9;L   E   M   K
10;pas_2.5;positive;2;S   A   P   V
10;pas_2.5;negative;12;F   O   R   B
10;pas_2.5;negative;14;J   O   R   F
10;pas_2.5;positive;9;S   W   A   P
10;pas_2.5;negative;14;B   O   R   F
10;pas_5;positive;15;G   U   T   Z
10;pas_5;positive;9;G   N   U   Z
10;pas_5;positive;5;N   U   G   Z
10;pas_5;positive;15;T   U   N   G
10;pas_5;positive;6;T   U   G   Z
10;pas_2.5;positive;10;S   P   A   V
10;pas_2.5;positive;7;S   V   A   W
10;pas_2.5;positive;4;P   S   A   V
10;pas_5;positive;14;Z   U   N   T
10;pas_5;negative;14;K   E   H   M
10;pas_5;positive;10;G   U   N   T
10;pas_5;negative;15;H   E   M   K
10;pas_5;negative;13;M   E   H   K
