subjnr;adaptation_target;us_valence;eval_rating;cs_filename
109;pas_5;negative;4;V   A   P   S
109;pas_2.5;negative;7;M   E   H   K
109;pas_5;negative;5;W   A   P   S
109;pas_2.5;positive;10;G   N   U   Z
109;pas_2.5;negative;13;K   E   L   M
109;pas_2.5;positive;9;Z   U   N   T
109;pas_5;negative;15;S   W   A   P
109;pas_2.5;negative;14;L   E   M   K
109;pas_5;positive;6;J   O   R   F
109;pas_2.5;negative;8;H   E   M   K
109;pas_5;negative;2;S   V   A   W
109;pas_5;negative;0;S   A   P   V
109;pas_5;positive;7;B   J   O   F
109;pas_2.5;positive;10;G   U   N   T
109;pas_2.5;negative;16;H   E   L   K
109;pas_2.5;negative;13;K   E   H   M
109;pas_5;negative;10;P   S   A   V
109;pas_5;positive;18;F   O   R   B
109;pas_2.5;positive;10;Z   U   N   G
109;pas_5;negative;2;V   A   S   P
109;pas_5;positive;0;B   O   R   F
109;pas_5;positive;7;J   O   B   F
109;pas_2.5;positive;9;G   U   T   Z
109;pas_5;positive;8;R   O   B   F
109;pas_2.5;positive;6;T   U   G   Z
109;pas_5;negative;12;S   P   A   V
109;pas_2.5;positive;11;T   U   N   G
109;pas_2.5;positive;17;N   U   G   Z
109;pas_2.5;negative;13;K   L   E   M
109;pas_5;positive;15;F   R   O   B
109;pas_5;positive;6;J   O   R   B
109;pas_2.5;negative;10;K   L   E   H
