subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
29;1;1;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.07;0;1;0;0;0.008;1
29;1;2;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.078;1;1;0;0;0.008;1
29;1;3;2.5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.086;1;1;0;0;0.008;1
29;1;4;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.12;0;1;0;0;0.008;1
29;1;5;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.094;1;1;0;0;0.008;1
29;1;6;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.128;1;1;0;0;0.008;2
29;1;7;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.136;1;1;0;0;0.008;4
29;1;8;5.0;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.144;1;1;0;0;0.008;2
29;1;9;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.152;1;1;0;0;0.008;5
29;1;10;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.102;1;1;0;0;0.008;1
29;1;11;5.0;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.152;1;1;0;0;0.008;5
29;1;12;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.11;1;1;0;0;0.008;2
29;1;13;2.5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.118;1;1;0;0;0.008;2
29;1;14;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.152;1;1;0;0;0.008;5
29;1;15;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.152;1;1;0;0;0.008;2
29;1;16;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.126;1;1;0;0;0.008;2
29;2;1;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.134;1;1;0;0;0.008;2
29;2;2;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.16;1;1;0;0;0.008;5
29;2;3;2.5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.142;1;1;0;0;0.008;2
29;2;4;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.15;1;-1;1;1;0.008;5
29;2;5;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.142;-1;1;2;2;0.004;2
29;2;6;5.0;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.16;1;1;0;0;0.008;5
29;2;7;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.16;1;1;0;0;0.008;2
29;2;8;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.168;1;1;0;0;0.008;2
29;2;9;5.0;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.176;1;1;0;0;0.008;4
29;2;10;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.146;1;-1;3;3;0.004;3
29;2;11;2.5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.142;-1;-1;3;3;0.004;3
29;2;12;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.138;-1;-1;3;3;0.004;3
29;2;13;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.184;1;1;0;0;0.008;3
29;2;14;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.192;1;1;0;0;0.008;5
29;2;15;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.134;-1;-1;3;3;0.004;5
29;2;16;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.192;1;-1;1;1;0.008;6
29;3;1;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.13;-1;-1;3;3;0.004;5
29;3;2;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.184;-1;-1;1;1;0.008;6
29;3;3;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.176;-1;-1;1;1;0.008;6
29;3;4;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.126;-1;-1;3;3;0.004;3
29;3;5;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.122;-1;-1;3;3;0.004;3
29;3;6;5.0;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.168;-1;1;2;2;0.004;4
29;3;7;5.0;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.172;1;1;2;2;0.004;5
29;3;8;2.5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.118;-1;-1;3;3;0.004;3
29;3;9;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.172;1;1;2;2;0.004;5
29;3;10;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.172;1;-1;3;3;0.004;6
29;3;11;2.5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.114;-1;-1;3;3;0.004;3
29;3;12;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.11;-1;1;4;4;0.002;2
29;3;13;5.0;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.168;-1;-1;3;3;0.004;5
29;3;14;2.5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.112;1;1;4;4;0.002;2
29;3;15;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.114;1;1;4;4;0.002;2
29;3;16;5.0;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.168;-1;-1;3;3;0.004;5
29;4;1;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.116;1;-1;5;5;0.002;4
29;4;2;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.168;-1;-1;3;3;0.004;6
29;4;3;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.114;-1;-1;5;5;0.002;3
