subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
12;1;1;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.12;0;1;0;0.004;3
12;1;2;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.07;0;-1;0;0.004;4
12;1;3;pas_2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.066;-1;-1;0;0.004;3
12;1;4;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.124;1;1;0;0.004;4
12;1;5;pas_2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.066;-1;-1;0;0.004;3
12;1;6;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.128;1;1;0;0.004;4
12;1;7;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.132;1;1;0;0.004;4
12;1;8;pas_2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.066;-1;-1;0;0.004;4
12;1;9;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.136;1;1;0;0.004;4
12;1;10;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.14;1;1;0;0.004;4
12;1;11;pas_2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.062;-1;-1;0;0.004;3
12;1;12;pas_2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.062;-1;-1;0;0.004;3
12;1;13;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.062;-1;-1;0;0.004;4
12;1;14;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.144;1;1;0;0.004;4
12;1;15;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.148;1;1;0;0.004;4
12;1;16;pas_2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.058;-1;-1;0;0.004;4
12;2;1;pas_2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.054;-1;-1;0;0.004;5
12;2;2;pas_2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.05;-1;-1;0;0.004;5
12;2;3;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.152;1;1;0;0.004;5
12;2;4;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.152;1;1;0;0.004;5
12;2;5;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.152;1;1;0;0.004;5
12;2;6;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.152;1;1;0;0.004;5
12;2;7;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.046;-1;-1;0;0.004;4
12;2;8;pas_2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.042;-1;-1;0;0.004;4
12;2;9;pas_2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.038;-1;-1;0;0.004;4
12;2;10;pas_2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.034;-1;-1;0;0.004;4
12;2;11;pas_2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.03;-1;-1;0;0.004;3
12;2;12;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.152;1;1;0;0.004;4
12;2;13;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.03;-1;-1;0;0.004;4
12;2;14;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.156;1;1;0;0.004;5
12;2;15;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.156;1;1;0;0.004;5
12;2;16;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.156;1;1;0;0.004;5
12;3;1;pas_2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.026;-1;-1;0;0.004;4
12;3;2;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.156;1;1;0;0.004;5
12;3;3;pas_2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.022;-1;-1;0;0.004;5
12;3;4;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.156;1;1;0;0.004;5
12;3;5;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.156;1;1;0;0.004;5
12;3;6;pas_2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.018;-1;1;1;0.004;5
12;3;7;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.022;1;-1;2;0.001;4
12;3;8;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.156;1;1;0;0.004;5
12;3;9;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.156;1;1;0;0.004;5
12;3;10;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.156;1;1;0;0.004;5
12;3;11;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.156;1;1;0;0.004;5
12;3;12;pas_2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.021;-1;-1;2;0.001;5
12;3;13;pas_2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.02;-1;1;3;0.001;4
12;3;14;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.021;1;-1;4;0.001;4
