subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
10;1;1;pas_2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.07;0;1;0;0.004;1
10;1;2;pas_2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.074;1;1;0;0.004;1
10;1;3;pas_2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.078;1;1;0;0.004;1
10;1;4;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.12;0;1;0;0.004;2
10;1;5;pas_2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.082;1;1;0;0.004;1
10;1;6;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.124;1;1;0;0.004;1
10;1;7;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.128;1;1;0;0.004;4
10;1;8;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.132;1;1;0;0.004;3
10;1;9;pas_2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.086;1;1;0;0.004;1
10;1;10;pas_2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.09;1;1;0;0.004;1
10;1;11;pas_2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.094;1;1;0;0.004;3
10;1;12;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.136;1;1;0;0.004;5
10;1;13;pas_2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.094;1;-1;1;0.004;5
10;1;14;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.136;1;1;0;0.004;5
10;1;15;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.136;1;1;0;0.004;5
10;1;16;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.136;1;1;0;0.004;4
