subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
14;1;1;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.07;0;1;0;0.004;1
14;1;2;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.12;0;1;0;0.004;1
14;1;3;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.074;1;1;0;0.004;1
14;1;4;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.078;1;1;0;0.004;1
14;1;5;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.124;1;1;0;0.004;1
14;1;6;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.082;1;1;0;0.004;1
14;1;7;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.128;1;1;0;0.004;5
14;1;8;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.128;1;1;0;0.004;5
14;1;9;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.128;1;-1;1;0.004;6
14;1;10;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.124;-1;1;2;0.001;1
14;1;11;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.125;1;1;2;0.001;1
14;1;12;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.126;1;1;2;0.001;5
14;1;13;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.086;1;1;0;0.004;3
14;1;14;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.086;1;1;0;0.004;1
14;1;15;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.09;1;1;0;0.004;1
14;1;16;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.094;1;-1;1;0.004;5
14;2;1;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.09;-1;1;2;0.001;1
14;2;2;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.126;1;1;2;0.001;5
14;2;3;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.126;1;-1;3;0.001;6
14;2;4;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.125;-1;1;4;0.001;2
14;2;5;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.091;1;1;2;0.001;1
14;2;6;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.092;1;1;2;0.001;1
14;2;7;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.093;1;1;2;0.001;1
14;2;8;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.126;1;1;4;0.001;5
14;2;9;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.094;1;1;2;0.001;1
14;2;10;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.126;1;-1;5;0.001;6
14;2;11;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.095;1;1;2;0.001;2
14;2;12;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.096;1;1;2;0.001;2
14;2;13;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.125;-1;1;6;0.0005;4
14;2;14;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.097;1;1;2;0.001;2
14;2;15;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.1255;1;-1;7;0.0005;6
14;2;16;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.125;-1;-1;7;0.0005;6
14;3;1;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.098;1;1;2;0.001;2
14;3;2;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.099;1;1;2;0.001;2
14;3;3;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.1;1;1;2;0.001;2
14;3;4;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.101;1;1;2;0.001;3
14;3;5;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.1245;-1;-1;7;0.0005;6
14;3;6;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.124;-1;-1;7;0.0005;6
14;3;7;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.1235;-1;1;8;0.0005;4
14;3;8;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.124;1;1;8;0.0005;5
14;3;9;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.101;1;1;2;0.001;1
14;3;10;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.124;1;-1;9;0.0005;6
14;3;11;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.1235;-1;1;10;0.0005;4
14;3;12;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.102;1;-1;3;0.001;4
14;3;13;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.124;1;1;10;0.0005;4
14;3;14;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.101;-1;-1;3;0.001;4
14;3;15;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.1245;1;1;10;0.0005;5
14;3;16;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.1;-1;-1;3;0.001;5
14;4;1;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.099;-1;1;4;0.001;2
14;4;2;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.1;1;-1;5;0.001;5
14;4;3;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.099;-1;-1;5;0.001;5
14;4;4;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.1245;1;1;10;0.0005;5
14;4;5;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.1245;1;1;10;0.0005;5
14;4;6;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.098;-1;-1;5;0.001;4
14;4;7;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.1245;1;1;10;0.0005;4
14;4;8;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.125;1;1;10;0.0005;5
14;4;9;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.097;-1;-1;5;0.001;4
14;4;10;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.096;-1;-1;5;0.001;4
14;4;11;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.125;1;1;10;0.0005;5
14;4;12;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.095;-1;-1;5;0.001;4
14;4;13;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.125;1;1;10;0.0005;5
14;4;14;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.094;-1;-1;5;0.001;4
14;4;15;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.125;1;1;10;0.0005;5
14;4;16;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.125;1;1;10;0.0005;5
14;5;1;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.125;1;1;10;0.0005;5
14;5;2;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.125;1;-1;11;0.0005;6
14;5;3;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.093;-1;-1;5;0.001;4
14;5;4;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.1245;-1;1;12;0.0005;2
14;5;5;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.125;1;1;12;0.0005;1
14;5;6;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.092;-1;1;6;0.0005;2
14;5;7;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.0925;1;-1;7;0.0005;6
14;5;8;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.092;-1;-1;7;0.0005;4
14;5;9;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.1255;1;1;12;0.0005;1
14;5;10;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.0915;-1;1;8;0.0005;2
14;5;11;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.126;1;1;12;0.0005;5
14;5;12;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.126;1;1;12;0.0005;1
14;5;13;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.092;1;1;8;0.0005;1
14;5;14;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.0925;1;1;8;0.0005;2
14;5;15;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.093;1;1;8;0.0005;1
14;5;16;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.1265;1;1;12;0.0005;4
