subjnr;adaptation_target;us_valence;eval_rating;cs_filename
12;pas_5;negative;9;N   U   G   Z
12;pas_2;negative;10;B   J   O   F
12;pas_2;negative;9;B   O   R   F
12;pas_5;negative;10;Z   U   N   T
12;pas_2;positive;10;P   S   A   V
12;pas_5;negative;13;G   U   N   T
12;pas_5;negative;9;T   U   G   Z
12;pas_2;positive;9;S   A   P   V
12;pas_2;positive;12;V   A   P   S
12;pas_2;negative;10;R   O   B   F
12;pas_5;positive;9;K   E   H   M
12;pas_2;positive;11;S   W   A   P
12;pas_2;positive;10;W   A   P   S
12;pas_5;negative;12;G   U   T   Z
12;pas_5;positive;10;M   E   H   K
12;pas_2;positive;9;V   A   S   P
12;pas_5;positive;10;K   E   L   M
12;pas_5;positive;12;H   E   M   K
12;pas_2;positive;11;S   P   A   V
12;pas_2;negative;10;F   O   R   B
12;pas_2;negative;9;F   R   O   B
12;pas_5;negative;8;Z   U   N   G
12;pas_5;positive;9;L   E   M   K
12;pas_5;positive;11;K   L   E   H
12;pas_2;negative;10;J   O   B   F
12;pas_5;positive;12;H   E   L   K
12;pas_5;positive;10;K   L   E   M
12;pas_5;negative;8;G   N   U   Z
12;pas_5;negative;11;T   U   N   G
12;pas_2;negative;8;J   O   R   F
12;pas_2;negative;13;J   O   R   B
12;pas_2;positive;8;P   A   W   S
