ParticipantNumber	Choice	Position	Category	correspondingUS	correspondingTimePCName	timeStamp
23	6	1	Water	DisRaFD	171	labor5	2015-01-20_17.09.53.537000
23	8	2	Water	FeaRaFD	171	labor5	2015-01-20_17.09.53.537000
23	5	3	Water	MereExp	171	labor5	2015-01-20_17.09.53.537000
23	1	4	Water	DisIAPS	171	labor5	2015-01-20_17.09.53.537000
23	3	1	Water	DisIAPS	230	labor5	2015-01-20_17.09.53.537000
23	2	2	Water	MereExp	230	labor5	2015-01-20_17.09.53.537000
23	7	3	Water	DisRaFD	230	labor5	2015-01-20_17.09.53.537000
23	4	4	Water	FeaRaFD	230	labor5	2015-01-20_17.09.53.537000
23	1	1	Aero0	DisRaFD	171	labor5	2015-01-20_17.09.53.537000
23	4	2	Aero0	FeaRaFD	171	labor5	2015-01-20_17.09.53.537000
23	8	3	Aero0	MereExp	171	labor5	2015-01-20_17.09.53.537000
23	2	4	Aero0	DisIAPS	171	labor5	2015-01-20_17.09.53.537000
23	7	1	Aero0	MereExp	230	labor5	2015-01-20_17.09.53.537000
23	6	2	Aero0	DisIAPS	230	labor5	2015-01-20_17.09.53.537000
23	5	3	Aero0	DisRaFD	230	labor5	2015-01-20_17.09.53.537000
23	3	4	Aero0	FeaRaFD	230	labor5	2015-01-20_17.09.53.537000
