ParticipantNumber	Choice	Position	Category	correspondingUS	correspondingTimePCName	timeStamp
89	1	1	Water	DisRaFD	171	labor6	2015-01-29_11.49.13.550000
89	6	2	Water	MereExp	171	labor6	2015-01-29_11.49.13.550000
89	5	3	Water	DisIAPS	171	labor6	2015-01-29_11.49.13.550000
89	8	4	Water	FeaRaFD	171	labor6	2015-01-29_11.49.13.550000
89	2	1	Water	MereExp	230	labor6	2015-01-29_11.49.13.550000
89	7	2	Water	FeaRaFD	230	labor6	2015-01-29_11.49.13.550000
89	4	3	Water	DisRaFD	230	labor6	2015-01-29_11.49.13.550000
89	3	4	Water	DisIAPS	230	labor6	2015-01-29_11.49.13.550000
89	8	1	Aero0	DisRaFD	171	labor6	2015-01-29_11.49.13.550000
89	2	2	Aero0	DisIAPS	171	labor6	2015-01-29_11.49.13.550000
89	3	3	Aero0	FeaRaFD	171	labor6	2015-01-29_11.49.13.550000
89	4	4	Aero0	MereExp	171	labor6	2015-01-29_11.49.13.550000
89	6	1	Aero0	MereExp	230	labor6	2015-01-29_11.49.13.550000
89	7	2	Aero0	DisRaFD	230	labor6	2015-01-29_11.49.13.550000
89	1	3	Aero0	FeaRaFD	230	labor6	2015-01-29_11.49.13.550000
89	5	4	Aero0	DisIAPS	230	labor6	2015-01-29_11.49.13.550000
