ParticipantNumber	Choice	Position	Category	correspondingUS	correspondingTimePCName	timeStamp
101	6	1	Water	DisRaFD	171	labor2	2015-01-29_15.00.45.485000
101	1	2	Water	MereExp	171	labor2	2015-01-29_15.00.45.485000
101	3	3	Water	DisIAPS	171	labor2	2015-01-29_15.00.45.485000
101	5	4	Water	FeaRaFD	171	labor2	2015-01-29_15.00.45.485000
101	8	1	Water	DisIAPS	230	labor2	2015-01-29_15.00.45.485000
101	4	2	Water	FeaRaFD	230	labor2	2015-01-29_15.00.45.485000
101	7	3	Water	DisRaFD	230	labor2	2015-01-29_15.00.45.485000
101	2	4	Water	MereExp	230	labor2	2015-01-29_15.00.45.485000
101	8	1	Aero0	MereExp	171	labor2	2015-01-29_15.00.45.485000
101	4	2	Aero0	DisIAPS	171	labor2	2015-01-29_15.00.45.485000
101	7	3	Aero0	DisRaFD	171	labor2	2015-01-29_15.00.45.485000
101	6	4	Aero0	FeaRaFD	171	labor2	2015-01-29_15.00.45.485000
101	5	1	Aero0	DisRaFD	230	labor2	2015-01-29_15.00.45.485000
101	1	2	Aero0	DisIAPS	230	labor2	2015-01-29_15.00.45.485000
101	2	3	Aero0	FeaRaFD	230	labor2	2015-01-29_15.00.45.485000
101	3	4	Aero0	MereExp	230	labor2	2015-01-29_15.00.45.485000
