Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   3   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   6   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   4   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   5   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   6   2
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   5   2
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   3   2
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   4   2
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2   0
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   2   2   0
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   1   1   1 695   1   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   2   1   3 806   3   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   3   1   5 755   5   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   4   1   1 669   1   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   5   1   3 694   3   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   6   1   2 719   2   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   7   1   4 751   4   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   8   1   5 689   5   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1   9   1   6 623   6   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  10   1   2 649   2   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  11   1   4 756   4   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  12   1   5 719   5   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  13   1   3 753   3   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  14   1   6 705   6   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  15   1   2 651   2   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  16   1   5 718   5   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  17   1   6 695   6   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  18   1   3 791   3   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  19   1   6 652   6   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  20   1   2 755   2   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  21   1   4 860   4   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  22   1   5 691   5   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  23   1   1 713   1   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  24   1   6 641   6   1
Pudel8   6   2   1   1  20   1   1   1   1 PSYCHOLOGIE   1  25   1   3 718   2   0
