Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   3   2
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   6   2
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   4   2
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   5   2
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   3
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   6
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   5
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   4
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   6
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2   2
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2   5
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2   6
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2   3
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2   4
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   2   2   5
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   1   1   5 722   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   2   1   3 1009   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   3   1   4 726   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   4   1   1 677   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   5   1   2 660   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   6   1   4 726   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   7   1   1 685   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   8   1   2 673   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1   9   1   6 615   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  10   1   1 688   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  11   1   2 754   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  12   1   6 637   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  13   1   5 690   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  14   1   4 602   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  15   1   1 682   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  16   1   5 681   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  17   1   1 640   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  18   1   2 626   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  19   1   6 630   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  20   1   2 682   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  21   1   6 599   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  22   1   5 692   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  23   1   2 673   3   0
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  24   1   4 733   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  25   1   3 789   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  26   1   2 708   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  27   1   6 645   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  28   1   1 693   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  29   1   5 706   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  30   1   3 679   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  31   1   5 652   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  32   1   2 645   2   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  33   1   6 620   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  34   1   5 608   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  35   1   1 703   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  36   1   3 730   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  37   1   4 650   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  38   1   3 770   2   0
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  39   1   6 678   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  40   1   5 623   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  41   1   3 839   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  42   1   4 625   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  43   1   6 617   6   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  44   1   5 634   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  45   1   3 653   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  46   1   4 626   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  47   1   1 827   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  48   1   3 674   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  49   1   1 644   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  50   1   3 568   2   0
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  51   1   5 752   5   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  52   1   3 878   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  53   1   4 764   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  54   1   1 733   1   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  55   1   3 614   3   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  56   1   4 714   4   1
Pudel8  97   1   1   0  22   1   1   1   1 PSYCHPOLOGIE   1  57   1   1 736   1   1
