Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   6   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   5   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   4   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   3   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   6   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   4   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   5   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   6
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   4
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   5
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   2
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1   6
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1   5
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1   3
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1   4
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   2   1   2
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   1   2   1 814   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   2   2   3 988   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   3   2   1 665   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   4   2   3 800   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   5   2   1 669   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   6   2   3 672   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   7   2   6 682   6   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   8   2   2 773   2   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1   9   2   1 633   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  10   2   3 648   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  11   2   6 607   6   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  12   2   5 723   5   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  13   2   1 586   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  14   2   3 679   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  15   2   6 641   6   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  16   2   3 831   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  17   2   6 667   6   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  18   2   3 837   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  19   2   5 817   5   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  20   2   1 723   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  21   2   3 691   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  22   2   1 718   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  23   2   2 670   2   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  24   2   5 779   4   0
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  25   2   6 728   5   0
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  26   2   1 1638   1   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  27   2   2 700   2   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  28   2   5 579   4   0
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  29   2   3 4183   3   1
Pudel8  63   2   2   0  33   1   1   1   1 PSYCHOLOGIEBBACHELOR   1  30   2   6 767   6   1
