Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   6   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   4   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   5   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   6   2
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   5   2
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   3   2
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   4   2
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2   0
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   2   2   0
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   1   1   3 982   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   2   1   6 990   6   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   3   1   2 1206   2   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   4   1   3 948   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   5   1   2 1256   2   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   6   1   4 1145   4   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   7   1   6 1033   6   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   8   1   1 1139   1   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1   9   1   3 990   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  10   1   5 1125   5   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  11   1   1 1122   1   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  12   1   3 863   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  13   1   4 1003   4   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  14   1   2 1032   2   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  15   1   4 895   4   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  16   1   5 1163   5   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  17   1   3 1159   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  18   1   6 999   6   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  19   1   3 977   3   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  20   1   6 976   6   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  21   1   1 1236   1   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  22   1   2 1148   2   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  23   1   4 1036   4   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  24   1   6 911   6   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  25   1   5 1461   5   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  26   1   2 1062   2   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  27   1   5 1041   5   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  28   1   1 1160   1   1
Pudel8  26   2   1   0  20   1   1   1   1 PSYCHOILOGIE   1  29   1   2 1134   2   1
