Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   3   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   6   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   4   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   5   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   6   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   5   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   3   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   4   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   4
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   5
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   3
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   6
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1   5
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1   2
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1   3
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1   4
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   2   1   6
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   1   2   1 757   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   2   2   2 674   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   3   2   1 715   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   4   2   2 645   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   5   2   6 663   6   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   6   2   5 627   5   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   7   2   2 739   3   0
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   8   2   4 661   4   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1   9   2   3 732   3   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  10   2   4 586   4   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  11   2   1 627   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  12   2   2 606   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  13   2   5 607   4   0
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  14   2   3 637   1   0
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  15   2   2 851   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  16   2   4 995   4   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  17   2   6 693   6   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  18   2   5 644   5   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  19   2   2 709   2   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  20   2   5 677   5   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  21   2   1 668   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  22   2   3 603   3   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  23   2   4 623   4   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  24   2   1 639   1   1
Pudel8  75   1   2   0  21   1   1   1   1 PSYCHOPLOGIE   1  25   2   5 643   5   1
