Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   6   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   5   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   3   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   4   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   3   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   6   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   4   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   5   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   2
---
freies.Generieren
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Shape" "Reaktion"
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   3
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   5
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   3
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   5
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2   3
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2   6
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2   2
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2   5
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   2   2   3
---
Lernphase
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Shape" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   1   1   3 1860   3   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   2   1   1 989   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   3   1   3 819   3   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   4   1   4 830   4   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   5   1   1 736   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   6   1   6 736   6   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   7   1   5 764   5   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   8   1   4 728   4   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1   9   1   1 769   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  10   1   3 767   3   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  11   1   4 724   4   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  12   1   1 753   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  13   1   2 718   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  14   1   1 737   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  15   1   2 679   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  16   1   6 750   6   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  17   1   1 687   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  18   1   2 655   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  19   1   5 817   5   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  20   1   3 1074   3   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  21   1   2 663   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  22   1   6 714   6   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  23   1   5 838   5   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  24   1   2 729   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  25   1   6 731   6   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  26   1   1 715   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  27   1   6 722   6   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  28   1   1 653   1   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  29   1   2 696   2   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  30   1   5 668   5   1
Pudel8  59   1   1   0  22   1   1   1   1 BACHELORPPSYCHOLOGIE   1  31   1   1 817   1   1
