expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   1 bilder/alk_50.bmp   1   1 1010 JAEGERMEISTER   2
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   2 bilder/alk_17.bmp   1   1  763 VODKAGORBATSCHOW   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   3 bilder/alk_20.bmp   1   1 2082 SAMBUCA   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   4 bilder/alk_29.bmp   1   1 3811 BERENTZENSAURERAPFEL   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   5 bilder/alk_14.bmp   1   1 1371 KRONENHOFWEIZENKORN   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   6 bilder/alk_01.bmp   1   1 4006 WUOPPER   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   7 bilder/alk_13.bmp   1   1 1904 BACARDI   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   8 bilder/alk_47.bmp   1   1 1561 BIANCO   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE   9 bilder/alk_04.bmp   1   1 1767 PENNYPACKER   4
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  10 bilder/alk_37.bmp   1   1  648 CAMPARI   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  11 bilder/alk_52.bmp   1   1 1794 VERPOORTENEIERLIKOER   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  12 bilder/alk_43.bmp   1   1 1579 BOLS   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  13 bilder/alk_15.bmp   1   1 2401 JELZIN   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  14 bilder/alk_27.bmp   1   1 1017 KMUEMMERLING   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  15 bilder/alk_21.bmp   1   1 2022 OBSTWASSER   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  16 bilder/alk_02.bmp   1   1 1263 MARIACRON   3
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  17 bilder/alk_45.bmp   1   1 3445 ASTRA   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  18 bilder/alk_25.bmp   1   1 3017 SKYWODKA   4
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  19 bilder/alk_07.bmp   1   1  935 JACKDANIELS   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  20 bilder/alk_09.bmp   1   1 2210 DORNFELDERWEIN   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  21 bilder/alk_08.bmp   1   1  824 TULLAMOREDEW   1
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  22 bilder/alk_30.bmp   1   1 2119 DEKUYPER   4
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  23 bilder/alk_36.bmp   1   1 1077 APEROL   4
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  24 bilder/alk_22.bmp   1   1 2413 ABSOLUTVODKA   4
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  25 bilder/alk_31.bmp   1   1 1605 LIMESSTRAWBEWRRY   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  26 bilder/alk_23.bmp   1   1 2946 WESTPOINTWHISKY   5
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  27 bilder/alk_41.bmp   1   1 1018 MALIBU   2
expra_2012_Marius  64   2   0   0  46   1 PSYCHOLOGIE  28 bilder/alk_34.bmp   1   1 1062 KARLSBERGURPILS   1
