expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   1 bilder/alk_33.bmp   1   1 1350 SIERRA   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   2 bilder/alk_30.bmp   1   1 3035 DEKUYPER   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   3 bilder/alk_47.bmp   1   1 2382 BLANCO   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   4 bilder/alk_44.bmp   1   1 2278 BARCCADI   3
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   5 bilder/alk_40.bmp   1   1 1400 RAMAZOTTI   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   6 bilder/alk_26.bmp   1   1 3170 LINEAQUAVIT   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   7 bilder/alk_28.bmp   1   1 2223 OUZO   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   8 bilder/alk_51.bmp   1   1 3520 AMARULA   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE   9 bilder/alk_43.bmp   1   1 4384 BOLSBLUE   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  10 bilder/alk_01.bmp   1  -1    0 BIER   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  11 bilder/alk_41.bmp   1   1 2416 MALIBU   5
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  12 bilder/alk_37.bmp   1   1 1709 CAMPARI   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  13 bilder/alk_11.bmp   1   1 1654 BNACCARDI   3
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  14 bilder/alk_34.bmp   1   1 1594 URPILS   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  15 bilder/alk_05.bmp   1   1 2446 HAVANNACLUB   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  16 bilder/alk_32.bmp   1   1 2129 DIRTYHARY   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  17 bilder/alk_19.bmp   1   1 1310 FEIGLING   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  18 bilder/alk_45.bmp   1   1 2385 ASTRA   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  19 bilder/alk_21.bmp   1   1 2352 OBSTLER   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  20 bilder/alk_03.bmp   1   1 1429 JIMBEAM   3
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  21 bilder/alk_17.bmp   1   1 1650 WODKA   2
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  22 bilder/alk_23.bmp   1   1 4326 W4STPOINT   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  23 bilder/alk_12.bmp   1   1 1614 MATERNUS   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  24 bilder/alk_18.bmp   1   1 5511 LIWOZACK   2
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  25 bilder/alk_52.bmp   1   1 4759 VERPOORTEN   3
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  26 bilder/alk_49.bmp   1   1 1558 KABNES   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  27 bilder/alk_46.bmp   1   1 1349 KMMERLIMG   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  28 bilder/alk_29.bmp   1   1 3398 BERENTZEN   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  29 bilder/alk_24.bmp   1   1 1046 SMIRNOFF   5
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  30 bilder/alk_20.bmp   1   1 1977 SAMBUCO   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  31 bilder/alk_48.bmp   1   1 2859 MARTINI   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  32 bilder/alk_13.bmp   1   1 4791 BARCCARDI   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  33 bilder/alk_04.bmp   1   1 2703 PENNYPACKER   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  34 bilder/alk_22.bmp   1   1 2831 WODKA   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  35 bilder/alk_42.bmp   1   1 3582 DISARONO   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  36 bilder/alk_14.bmp   1   1 2455 WEITENKORN   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  37 bilder/alk_39.bmp   1   1 5856 CUARENTA   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  38 bilder/alk_16.bmp   1   1 2602 WODKA   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  39 bilder/alk_27.bmp   1   1 2899 BOMMERLUNDER   3
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  40 bilder/alk_31.bmp   1   1 1422 LIMES   1
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  41 bilder/alk_08.bmp   1   1 2275 WISKIY   6
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  42 bilder/alk_02.bmp   1   1 1689 MARIACRON   2
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  43 bilder/alk_25.bmp   1   1 2869 WODKA   4
expra_2012_Marius  44   2   0   5  49   1 PSYCHOLOGUIE  44 bilder/alk_06.bmp   1   1 3521 GENFIFDICH   4
