Sequenz
"Exp.Name" "Vp.Nr" "Material" "Reihenfolge" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position"
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   2
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   6
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   5
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   4
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   3
---
freies.Generieren
"Exp.Name" "Vp.Nr" "Material" "Reihenfolge" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Reaktion"
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   2
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   4
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   6
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   5
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   3
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1
---
Lernphase
"Exp.Name" "Vp.Nr" "Material" "Reihenfolge" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Block.Nr" "Trial.Nr" "Reaktion" "Reaktionszeit" "Position" "korrekt"
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   1   6 904   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   2   1 730   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   3   3 760   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   4   2 790   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   5   4 821   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   6   5 648   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   7   6 639   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   8   4 900   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1   9   2 669   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  10   5 1051   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  11   3 871   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  12   1 793   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  13   5 873   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  14   3 836   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  15   2 721   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  16   1 714   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  17   4 828   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  18   6 741   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  19   2 814   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  20   4 790   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  21   3 915   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  22   1 749   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  23   6 826   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  24   5 931   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  25   3 845   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  26   1 682   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  27   6 822   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  28   5 802   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  29   2 700   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  30   4 789   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  31   1 782   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  32   5 792   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  33   6 717   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  34   3 846   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  35   4 916   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  36   2 820   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  37   1 727   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  38   6 892   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  39   3 895   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  40   2 626   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  41   5 917   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  42   4 755   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  43   6 741   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  44   5 822   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  45   4 735   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  46   3 790   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  47   2 573   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  48   1 581   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  49   4 668   3   0
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  50   4 1070   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  51   6 724   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  52   1 780   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  53   5 848   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  54   2 944   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  55   1 728   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  56   4 825   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  57   3 878   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  58   2 712   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  59   6 875   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  60   5 927   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  61   4 1000   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  62   2 706   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  63   6 709   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  64   3 742   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  65   5 895   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  66   1 722   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  67   6 762   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  68   4 992   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  69   2 831   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  70   5 722   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  71   3 789   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  72   1 670   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  73   2 712   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  74   4 717   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  75   1 714   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  76   6 790   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  77   5 884   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  78   3 825   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  79   6 797   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  80   1 814   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  81   4 752   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  82   3 847   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  83   5 742   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  84   2 786   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  85   4 820   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  86   6 775   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  87   3 815   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  88   2 669   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  89   5 731   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  90   1 686   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  91   3 818   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  92   5 631   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  93   4 1032   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  94   1 763   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  95   2 726   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  96   6 778   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  97   5 766   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  98   3 712   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1  99   2 585   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 100   4 715   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 101   1 690   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 102   6 758   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 103   2 860   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 104   3 734   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 105   5 838   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 106   1 911   1   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 107   6 1058   6   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 108   4 865   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 109   2 778   2   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 110   5 693   5   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 111   4 796   4   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 112   3 720   3   1
Pudel5 111   2   2   2  21   1   1   1   1 PSYCHOLOGIE   1 113   6 789   6   1
