subjnr;adaptation_target;us_valence;eval_rating;cs_filename
4;pas_5;negative;10;G   U   T   Z
4;pas_2;positive;12;V   A   S   P
4;pas_5;negative;1;Z   U   N   G
4;pas_5;negative;1;T   U   N   G
4;pas_5;positive;9;M   E   H   K
4;pas_2;negative;6;F   R   O   B
4;pas_2;positive;4;S   W   A   P
4;pas_2;positive;3;P   S   A   V
4;pas_5;positive;3;L   E   M   K
4;pas_2;negative;5;J   O   R   B
4;pas_2;positive;9;S   A   P   V
4;pas_5;positive;15;K   E   L   M
4;pas_5;positive;17;K   E   H   M
4;pas_5;negative;3;N   U   G   Z
4;pas_2;positive;4;W   A   P   S
4;pas_5;negative;2;G   N   U   Z
4;pas_5;positive;6;H   E   M   K
4;pas_2;negative;8;J   O   B   F
4;pas_5;negative;5;G   U   N   T
4;pas_2;positive;5;V   A   P   S
4;pas_2;positive;6;S   P   A   V
4;pas_5;positive;13;K   L   E   H
4;pas_5;negative;8;Z   U   N   T
4;pas_2;negative;10;R   O   B   F
4;pas_2;negative;10;J   O   R   F
4;pas_2;positive;8;S   V   A   W
4;pas_5;negative;1;T   U   G   Z
4;pas_5;positive;4;H   E   L   K
4;pas_5;positive;16;K   L   E   M
4;pas_2;negative;13;B   O   R   F
4;pas_2;negative;9;F   O   R   B
4;pas_2;negative;8;B   J   O   F
