subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
7;1;1;2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.07;0;1;0;0;0.008;1
7;1;2;5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.12;0;1;0;0;0.008;2
7;1;3;5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.128;1;1;0;0;0.008;3
7;1;4;5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.136;1;1;0;0;0.008;5
7;1;5;2;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.078;1;1;0;0;0.008;1
7;1;6;5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.136;1;1;0;0;0.008;5
7;1;7;2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.086;1;1;0;0;0.008;2
7;1;8;2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.086;1;1;0;0;0.008;2
7;1;9;5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.136;1;1;0;0;0.008;4
7;1;10;2;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.086;1;1;0;0;0.008;2
7;1;11;2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.086;1;1;0;0;0.008;1
7;1;12;5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.144;1;-1;1;1;0.008;6
7;1;13;2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.094;1;-1;1;1;0.008;3
7;1;14;5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.136;-1;-1;1;1;0.008;5
7;1;15;2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.086;-1;-1;1;1;0.008;2
7;1;16;5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.136;-1;-1;1;1;0.008;6
7;2;1;2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.086;-1;-1;1;1;0.008;2
7;2;2;2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.086;-1;1;2;2;0.004;1
