subjnr;adaptation_target;us_valence;eval_rating;cs_filename
10;pas_5;positive;15;G   U   T   Z
10;pas_5;positive;11;G   N   U   Z
10;pas_5;negative;5;K   L   E   M
10;pas_2;positive;15;S   V   A   W
10;pas_5;negative;2;M   E   H   K
10;pas_5;positive;9;Z   U   N   G
10;pas_5;negative;2;H   E   M   K
10;pas_5;positive;14;Z   U   N   T
10;pas_2;negative;17;J   O   R   F
10;pas_2;positive;16;W   A   P   S
10;pas_2;negative;15;F   O   R   B
10;pas_2;negative;15;B   O   R   F
10;pas_2;negative;16;F   R   O   B
10;pas_2;positive;5;V   A   S   P
10;pas_5;negative;2;K   E   H   M
10;pas_2;positive;17;S   W   A   P
10;pas_5;negative;13;K   L   E   H
10;pas_2;positive;11;S   P   A   V
10;pas_5;negative;16;K   E   L   M
10;pas_2;negative;6;R   O   B   F
10;pas_5;positive;7;G   U   N   T
10;pas_5;positive;4;N   U   G   Z
10;pas_2;positive;3;S   A   P   V
10;pas_2;negative;9;B   J   O   F
10;pas_2;negative;8;J   O   R   B
10;pas_5;negative;13;H   E   L   K
10;pas_2;positive;6;P   S   A   V
10;pas_2;negative;11;J   O   B   F
10;pas_5;negative;6;L   E   M   K
10;pas_5;positive;16;T   U   N   G
10;pas_5;positive;8;T   U   G   Z
10;pas_2;positive;15;V   A   P   S
