subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
9;1;1;2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.07;0;1;0;0;0.008;1
9;1;2;5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.12;0;1;0;0;0.008;3
9;1;3;2;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.078;1;1;0;0;0.008;1
9;1;4;5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.128;1;1;0;0;0.008;4
9;1;5;5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.136;1;1;0;0;0.008;3
9;1;6;5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.144;1;1;0;0;0.008;5
9;1;7;2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.086;1;-1;1;1;0.008;4
9;1;8;2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.078;-1;-1;1;1;0.008;3
9;1;9;5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.144;1;1;0;0;0.008;5
9;1;10;2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.07;-1;-1;1;1;0.008;2
9;1;11;2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.07;-1;-1;1;1;0.008;2
9;1;12;5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.144;1;1;0;0;0.008;5
9;1;13;2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.07;-1;-1;1;1;0.008;3
9;1;14;5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.144;1;1;0;0;0.008;5
9;1;15;2;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.062;-1;-1;1;1;0.008;2
9;1;16;5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.144;1;1;0;0;0.008;5
9;2;1;5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.144;1;1;0;0;0.008;5
9;2;2;2;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.062;-1;-1;1;1;0.008;2
9;2;3;2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.062;-1;-1;1;1;0.008;2
9;2;4;5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.144;1;1;0;0;0.008;5
9;2;5;2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.062;-1;-1;1;1;0.008;3
