subjnr;adaptation_target;us_valence;eval_rating;cs_filename
8;pas_5;positive;13;V   A   P   S
8;pas_5;positive;7;S   P   A   V
8;pas_2;positive;8;K   L   E   M
8;pas_2;negative;3;N   U   G   Z
8;pas_2;negative;1;G   N   U   Z
8;pas_5;negative;6;R   O   B   F
8;pas_2;negative;7;G   U   T   Z
8;pas_5;negative;3;J   O   B   F
8;pas_5;negative;9;F   R   O   B
8;pas_5;positive;7;S   V   A   W
8;pas_2;negative;4;T   U   G   Z
8;pas_5;negative;13;F   O   R   B
8;pas_5;negative;5;J   O   R   F
8;pas_5;positive;15;S   W   A   P
8;pas_2;positive;3;H   E   M   K
8;pas_5;positive;16;W   A   P   S
8;pas_5;positive;6;V   A   S   P
8;pas_5;negative;0;B   J   O   F
8;pas_2;positive;4;K   L   E   H
8;pas_2;negative;4;G   U   N   T
8;pas_2;negative;3;T   U   N   G
8;pas_2;positive;3;L   E   M   K
8;pas_5;positive;1;P   S   A   V
8;pas_2;positive;2;M   E   H   K
8;pas_2;positive;9;H   E   L   K
8;pas_2;negative;5;Z   U   N   T
8;pas_2;positive;3;K   E   H   M
8;pas_2;positive;1;K   E   L   M
8;pas_5;negative;0;B   O   R   F
8;pas_2;negative;3;Z   U   N   G
8;pas_5;negative;3;J   O   R   B
8;pas_5;positive;2;S   A   P   V
