subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
1;1;1;1.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.07;0;1;0;0;0.008;1
1;1;2;1.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.078;1;1;0;0;0.008;1
1;1;3;5.0;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.12;0;0;0;0;0.008;5
1;1;4;1.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.086;1;-1;1;1;0.008;2
1;1;5;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.12;0;0;0;0;0.008;5
1;1;6;1.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.078;-1;-1;1;1;0.008;5
1;1;7;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.12;0;0;0;0;0.008;5
1;1;8;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.12;0;0;0;0;0.008;5
1;1;9;1.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.07;-1;-1;1;1;0.008;4
1;1;10;5.0;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.12;0;0;0;0;0.008;5
1;1;11;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.12;0;0;0;0;0.008;5
1;1;12;1.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.062;-1;-1;1;1;0.008;3
1;1;13;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.12;0;0;0;0;0.008;5
1;1;14;1.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.054;-1;-1;1;1;0.008;2
1;1;15;1.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.046;-1;-1;1;1;0.008;2
1;1;16;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.12;0;0;0;0;0.008;5
