experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	5	-1	4	migo	2	1	target	1	1	1445	4	1224	Scissors1.bmp	38	3	3	3	18	41	41	0	33,000000	41	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	2	2	target	1	1	1351	4	1070	Strawberry3.bmp	43	4	7	4	5	5	40	40	22,000000	40	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	3	3	target	1	1	1482	4	917	Mushroom25.bmp	30	3	4	3	10	10	24	0	14,000000	24	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	1	2	lure	2	1	1530	3	941	Jigsaw10.bmp	24	0	4	3	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	2	2	lure	2	1	2282	3	1060	Varnish14.bmp	50	0	9	4	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	2	1	lure	1	0	853	4	954	Man10.bmp	29	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	1	1	lure	2	1	1948	4	841	Bun12.bmp	6	0	3	1	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	1	1	target	1	1	1292	4	1116	Feather12.bmp	15	1	1	1	25	0	0	0	25,000000	25	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	3	3	lure	2	1	1369	4	1078	Stapler7.bmp	41	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	2	1	lure	2	1	926	4	976	Holly14.bmp	23	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	1	1	lure	1	0	824	4	726	Cake18.bmp	8	0	2	1	0	0	0	0	0,000000	0	27	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	5	-1	4	migo	1	2	target	1	1	1039	4	1002	Lipstick15.bmp	28	1	8	4	31	0	0	0	31,000000	31	27	1	1	1	1	PSYCHOLOGIE
