experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	102	-1	1	words	1	1	target	2	0	2316	4	2370	merkur	60	1	1	1	54	0	0	0	54,000000	54	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	1	target	1	1	4627	2	999	fähre	35	3	0	0	8	8	59	0	25,000000	59	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	3	3	target	1	1	2252	4	1943	nebel	61	1	5	4	57	0	0	0	57,000000	57	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	1	1	target	1	1	2494	2	891	jacke	5	1	1	1	44	0	0	0	44,000000	44	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	2	target	1	1	1186	4	1032	bleistift	28	3	8	4	21	51	51	0	41,000000	51	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	1	2	lure	2	1	1633	1	1234	hamburger	43	0	3	3	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	1	2	lure	1	0	1698	1	840	baracke	23	0	3	3	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	1	lure	2	1	1950	4	782	gepard	40	0	8	4	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	2	lure	1	0	1405	4	1110	wolle	24	0	9	4	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	1	1	lure	1	0	4378	2	944	büroklammer	32	0	2	1	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	1	target	2	0	1549	4	1356	terrier	46	3	0	0	18	18	48	0	28,000000	48	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	3	3	lure	2	1	1250	3	1120	skifahren	8	0	3	2	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	1	2	target	1	1	1461	3	2798	schach	57	1	9	4	42	0	0	0	42,000000	42	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	2	lure	1	0	1705	2	1066	klarinette	14	0	9	4	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	2	target	1	1	3101	3	990	weser	17	4	6	4	7	7	40	40	23,000000	40	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	2	target	1	1	1080	4	1011	laptop	33	3	9	4	14	48	48	0	36,000000	48	21	2	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	102	-1	1	words	2	2	lure	2	1	2405	2	766	tulpe	7	0	8	4	0	0	0	0	0,000000	0	21	2	1	1	1	PSYCHOLOGIE
