experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	127	1	10	1	1	1	1	1	2	0	2319	2	2	1	2849	4	1672	TRAUER	silber	gold	eisen	trauer	silber	messing	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	19	1	1	2	1	1	1	1	2289	2	2	1	2765	1	1306	WALZER	büroklammer	walzer	brieföffner	walzer	lineal	locher	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	26	1	1	1	2	1	1	1	2195	1	1	1	2602	4	1833	ERDKUNDE	biologie	drucker	erdkunde	mathematik	drucker	physik	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	30	1	1	2	2	1	1	1	1435	2	2	1	2288	4	1648	WERWOLF	vampir	glas	zombie	werwolf	dämon	werwolf	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	14	1	1	1	1	1	1	1	2410	2	2	1	2650	4	1779	PUMA	brotmesser	puma	brotmesser	messer	gabel	löffel	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	20	1	1	2	1	1	1	1	3602	1	2	0	2363	3	1448	FUß	filzstift	fuß	bleistift	füller	fuß	kugelschreiber	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	6	1	1	1	2	1	1	1	2024	1	1	1	2696	4	2734	BLAU	grün	gin	lila	rot	blau	gin	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	24	1	1	2	2	1	1	1	1484	2	1	0	2073	4	1738	MEER	meer	ozean	see	teich	meer	bratwurst	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	9	1	1	1	1	1	1	1	1588	1	1	1	2192	1	1942	ELBE	afrika	nordamerika	südamerika	elbe	südamerika	australien	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	32	1	1	2	1	1	1	1	1693	2	1	0	2113	4	1658	TANNE	tanne	zirkus	konzertsaal	oper	kino	tanne	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	2	1	1	1	2	1	1	1	2160	1	1	1	2908	3	2424	BOHRER	erdbeere	meißel	bohrer	erdbeere	säge	hammer	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	7	1	1	2	2	1	1	1	1733	2	2	1	2449	4	2325	FÜRST	graf	fürst	herz	fürst	kaiser	herzog	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	18	1	1	1	1	2	2	1	2242	2	2	1	2276	3	1100	KARAMELL	sofa	lakritz	stuhl	sofa	schrank	regal	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	27	1	1	2	1	2	1	0	2013	2	2	1	2306	1	2421	OREGANO	majoran	polizist	majoran	richter	lehrer	arzt	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	8	1	1	1	2	2	2	1	2428	2	2	1	3007	3	2503	LACHS	hering	volvo	makrele	volvo	thunfisch	forelle	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	127	1	11	1	1	2	2	2	2	1	3463	2	2	1	2398	4	1250	ROUGE	kajal	lippenstift	stecknadel	kajal	wimperntusche	lidschatten	19	1	1	1	1	PSYCHOLOGIE
