material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;malen;26;0;3;2;0;0;0;0;0;0;center;lure
words;apfel;3;3;7;3;31;40;40;0;37;40;repeated_related;target
words;tango;62;0;4;3;0;0;0;0;0;0;related;lure
words;bronze;15;1;2;1;25;0;0;0;25;25;control;target
words;grippe;22;2;5;4;18;18;0;0;18;18;center;target
words;küchenwaage;68;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;kreis;56;0;2;1;0;0;0;0;0;0;control;lure
words;sohn;45;1;9;4;7;0;0;0;7;7;related;target
words;realschule;20;2;4;4;6;6;0;0;6;6;center;target
words;theater;58;0;3;1;0;0;0;0;0;0;control;lure
words;säge;4;0;4;3;0;0;0;0;0;0;related;lure
words;herz;42;3;8;4;1;47;47;0;31,666667;47;repeated_related;target
words;ameise;13;0;5;2;0;0;0;0;0;0;repeated;lure
words;diesel;29;3;0;0;20;54;54;0;42,666667;54;repeated;target
words;vampir;50;1;9;4;4;0;0;0;4;4;related;target
words;messer;21;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;baumwolle;24;0;4;2;0;0;0;0;0;0;repeated;lure
words;fahrrad;34;3;3;3;10;10;47;0;22,333333;47;repeated;target
words;pommes;43;0;4;2;0;0;0;0;0;0;center;lure
words;trauer;44;0;4;3;0;0;0;0;0;0;related;lure
words;thüringen;41;0;3;1;0;0;0;0;0;0;control;lure
words;weser;17;2;4;3;27;35;0;0;31;35;center;target
words;audi;30;1;1;1;44;0;0;0;44;44;control;target
words;nordamerika;38;0;4;2;0;0;0;0;0;0;center;lure
words;rückspiegel;63;4;6;3;3;3;60;60;31,5;60;repeated_related;target
words;meter;72;1;1;1;38;0;0;0;38;38;control;target
words;jacke;5;3;1;1;6;49;49;0;34,666667;49;repeated;target
words;buch;27;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;mozart;51;0;5;2;0;0;0;0;0;0;repeated;lure
words;kanu;35;1;9;4;36;0;0;0;36;36;related;target
