Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Lampe', 'Schlüssel', 'Trommel', 'Würfel', 'Hut', 'Kerze', 'Vase', 'Socke', 'Ring', 'Fahrrad', 'Blume', 'Tasche', 'Jacke', 'Rucksack', 'Löffel']","['Uhr', 'Hammer', 'Stift', 'Flasche', 'Kette', 'Kiste', 'Eimer', 'Tasse', 'Geige', 'Bürste', 'Schere', 'Brille', 'Telefon', 'Kamera', 'Buch']",0.12409170001046732,0.1241685000131838,0.12417670001741499,179.76796060003107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7680136000272,217.19924300001003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,218.2131263000192,,,,,,,,,,217.19925960002,218.20318390004104,224.69966500002192,225.19095720001496,218.69520140002714,224.69947810005397,3,4.9636084999656305,None,225.19096910004737,231.19457160000456,3,4.9636084999656305,None,231.19487130001653,231.19489580002846,231.19490290002432,231.1949834000552,,2.289161399996374,5.736702500027604,231.19515230000252,231.6860403000028,231.68605170003138,237.69383950001793,capslockhcapslo,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.6940072000143,242.8688348000287,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,243.88232600002084,,,,,,,,,,242.86885379999876,243.87233969999943,243.87282470002538,244.36429180001142,,,1,2.2263549999915995,,,,,,,,,,,,,,,,,,,,,244.36430240003392,250.36711330001708,Stift,kaputt,"['Stift', 'kaputt']",test_sub,2,"['Stift', 'Trommel', 'Lampe', 'Rucksack', 'Brille', 'Socke', 'Hammer', 'Fahrrad', 'Jacke', 'Tasse', 'Tasche', 'Eimer', 'Hut', 'Würfel', 'Kerze', 'Blume', 'Löffel', 'Flasche', 'Kette', 'Buch', 'Bürste', 'Ring', 'Schere', 'Kamera', 'Vase', 'Schlüssel', 'Kiste', 'Telefon', 'Uhr', 'Geige']",['kaputt'],1,2.2263549999915995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,250.3764719000319,,,,,,,,,,,,250.36779520002892,250.85880929999985,,,1,3.052635799976997,,,,,,,,,,,,,,,,,,,,,250.85882020002464,256.8675388000556,Trommel,kurz,"['Trommel', 'kurz']",restudy,2,"['Stift', 'Trommel', 'Lampe', 'Rucksack', 'Brille', 'Socke', 'Hammer', 'Fahrrad', 'Jacke', 'Tasse', 'Tasche', 'Eimer', 'Hut', 'Würfel', 'Kerze', 'Blume', 'Löffel', 'Flasche', 'Kette', 'Buch', 'Bürste', 'Ring', 'Schere', 'Kamera', 'Vase', 'Schlüssel', 'Kiste', 'Telefon', 'Uhr', 'Geige']","['kaputt', 'kurz']",1,3.052635799976997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,256.8768926000339,,,,,,,,,,,,256.86809270002414,257.35906780004734,,,2,2.7602196999941953,,,,,,,,,,,,,,,,,,,,,257.35907860001316,263.36683550005546,Lampe,breit,"['Lampe', 'breit']",restudy,2,"['Stift', 'Trommel', 'Lampe', 'Rucksack', 'Brille', 'Socke', 'Hammer', 'Fahrrad', 'Jacke', 'Tasse', 'Tasche', 'Eimer', 'Hut', 'Würfel', 'Kerze', 'Blume', 'Löffel', 'Flasche', 'Kette', 'Buch', 'Bürste', 'Ring', 'Schere', 'Kamera', 'Vase', 'Schlüssel', 'Kiste', 'Telefon', 'Uhr', 'Geige']","['kaputt', 'kurz', 'breit']",2,2.7602196999941953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,263.37626400002046,,,,,,,,,,,,263.3673803000129,263.85821420000866,,,3,3.141173299984075,,,,,,,,,,,,,,,,,,,,,263.85822480003117,269.86188560002483,Rucksack,neu,"['Rucksack', 'neu']",restudy,2,"['Stift', 'Trommel', 'Lampe', 'Rucksack', 'Brille', 'Socke', 'Hammer', 'Fahrrad', 'Jacke', 'Tasse', 'Tasche', 'Eimer', 'Hut', 'Würfel', 'Kerze', 'Blume', 'Löffel', 'Flasche', 'Kette', 'Buch', 'Bürste', 'Ring', 'Schere', 'Kamera', 'Vase', 'Schlüssel', 'Kiste', 'Telefon', 'Uhr', 'Geige']","['kaputt', 'kurz', 'breit', 'neu']",3,3.141173299984075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,269.8712951000198,,,,,,,,,,,,269.86243670003023,270.35336910001934,,,1,2.1823454999830574,,,,,,,,,,,,,,,,,,,,,270.35339130001375,276.3612097000005,Brille,kratzig,"['Brille', 'kratzig']",test_sub,2,"['Stift', 'Trommel', 'Lampe', 'Rucksack', 'Brille', 'Socke', 'Hammer', 'Fahrrad', 'Jacke', 'Tasse', 'Tasche', 'Eimer', 'Hut', 'Würfel', 'Kerze', 'Blume', 'Löffel', 'Flasche', 'Kette', 'Buch', 'Bürste', 'Ring', 'Schere', 'Kamera', 'Vase', 'Schlüssel', 'Kiste', 'Telefon', 'Uhr', 'Geige']","['kaputt', 'kurz', 'breit', 'neu', 'kratzig']",1,2.1823454999830574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,276.37059450004017,,,,,,,,,,,,276.36176340002567,276.8528517000377,,,2,1.7548449999885634,,,,,,,,,,,,,,,,,,,,,276.85286270000506,282.8567249000189,Socke,hässlich,"['Socke', 'hässlich']",restudy,2,"['Stift', 'Trommel', 'Lampe', 'Rucksack', 'Brille', 'Socke', 'Hammer', 'Fahrrad', 'Jacke', 'Tasse', 'Tasche', 'Eimer', 'Hut', 'Würfel', 'Kerze', 'Blume', 'Löffel', 'Flasche', 'Kette', 'Buch', 'Bürste', 'Ring', 'Schere', 'Kamera', 'Vase', 'Schlüssel', 'Kiste', 'Telefon', 'Uhr', 'Geige']","['kaputt', 'kurz', 'breit', 'neu', 'kratzig', 'hässlich']",2,1.7548449999885634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-18_09h28.02.639,watkins1,2023.2.3,99.65459716964253,67,2023-12-18 09h28.14.294568 +0000,
