Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1284058999735862,0.1284729999024421,0.12848119996488094,6.420417099958286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.420465699862689,45.75442219991237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,46.768001599935815,,,,,,,,45.754437499912456,46.757945199962705,53.255437599960715,53.751618599984795,47.250127899926156,53.2552794998046,3,2.5980905999895185,None,53.75162919983268,59.76169039984234,3,2.5980905999895185,None,59.76198889990337,59.76201279996894,59.76201999979094,59.76210219995119,,None,None,59.762346399948,59.76237010001205,59.76237729983404,59.76245249994099,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.76256679999642,67.00824949983507,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,68.02208209992386,,,,,,,,67.0082654999569,68.01209729979746,68.01254279981367,68.50420239986852,,,1,1.9737111998256296,,,,,,,,,,,,,,,,,,,,,68.50421249982901,74.5049798998516,Jacke,zart,"['Jacke', 'zart']",restudy_diff,1,"['Jacke', 'Löffel', 'Socke', 'Rucksack', 'Buch', 'Uhr', 'Geige', 'Blume', 'Kiste', 'Tasche', 'Schere', 'Eimer', 'Brille', 'Kette', 'Kamera', 'Würfel', 'Stift', 'Hammer', 'Bürste', 'Lampe', 'Telefon', 'Hut']",['zart'],1,1.9737111998256296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,74.51446059998125,,,,,,,,,,74.50557359983213,74.99650759994984,,,1,1.715464800130576,,,,,,,,,,,,,,,,,,,,,74.9965182999149,81.00262869987637,Löffel,gepunktet,"['Löffel', 'gepunktet']",restudy_diff,1,"['Jacke', 'Löffel', 'Socke', 'Rucksack', 'Buch', 'Uhr', 'Geige', 'Blume', 'Kiste', 'Tasche', 'Schere', 'Eimer', 'Brille', 'Kette', 'Kamera', 'Würfel', 'Stift', 'Hammer', 'Bürste', 'Lampe', 'Telefon', 'Hut']","['zart', 'gepunktet']",1,1.715464800130576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,81.01210789987817,,,,,,,,,,81.0031136998441,81.49416000000201,,,3,1.515693899942562,,,,,,,,,,,,,,,,,,,,,81.49417099985294,87.49565229984,Socke,dunkel,"['Socke', 'dunkel']",control,1,"['Jacke', 'Löffel', 'Socke', 'Rucksack', 'Buch', 'Uhr', 'Geige', 'Blume', 'Kiste', 'Tasche', 'Schere', 'Eimer', 'Brille', 'Kette', 'Kamera', 'Würfel', 'Stift', 'Hammer', 'Bürste', 'Lampe', 'Telefon', 'Hut']","['zart', 'gepunktet', 'dunkel']",3,1.515693899942562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,87.50514149991795,,,,,,,,,,87.49612699984573,87.98716049990617,,,3,2.830736800096929,,,,,,,,,,,,,,,,,,,,,87.98717149998993,93.99281649990007,Rucksack,kaputt,"['Rucksack', 'kaputt']",restudy_diff,1,"['Jacke', 'Löffel', 'Socke', 'Rucksack', 'Buch', 'Uhr', 'Geige', 'Blume', 'Kiste', 'Tasche', 'Schere', 'Eimer', 'Brille', 'Kette', 'Kamera', 'Würfel', 'Stift', 'Hammer', 'Bürste', 'Lampe', 'Telefon', 'Hut']","['zart', 'gepunktet', 'dunkel', 'kaputt']",3,2.830736800096929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,94.00237989984453,,,,,,,,,,93.99329419992864,94.48435629997402,,,1,1.853766400134191,,,,,,,,,,,,,,,,,,,,,94.48436749982648,100.49055379978381,Buch,strahlend,"['Buch', 'strahlend']",control,1,"['Jacke', 'Löffel', 'Socke', 'Rucksack', 'Buch', 'Uhr', 'Geige', 'Blume', 'Kiste', 'Tasche', 'Schere', 'Eimer', 'Brille', 'Kette', 'Kamera', 'Würfel', 'Stift', 'Hammer', 'Bürste', 'Lampe', 'Telefon', 'Hut']","['zart', 'gepunktet', 'dunkel', 'kaputt', 'strahlend']",1,1.853766400134191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,100.5000330999028,,,,,,,,,,100.49104309990071,100.98210599995218,,,2,2.1567858001217246,,,,,,,,,,,,,,,,,,,,,100.98211619979702,106.98806469980627,Uhr,glatt,"['Uhr', 'glatt']",restudy_diff,1,"['Jacke', 'Löffel', 'Socke', 'Rucksack', 'Buch', 'Uhr', 'Geige', 'Blume', 'Kiste', 'Tasche', 'Schere', 'Eimer', 'Brille', 'Kette', 'Kamera', 'Würfel', 'Stift', 'Hammer', 'Bürste', 'Lampe', 'Telefon', 'Hut']","['zart', 'gepunktet', 'dunkel', 'kaputt', 'strahlend', 'glatt']",2,2.1567858001217246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h20.26.771,watkins1,2023.2.3,99.75589734181096,19,2023-11-27 12h20.33.181279 +0000,
