Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10075099999085069,0.10081830015406013,0.10082649998366833,15.619766399962828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.619814000092447,39.10165510000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,40.11537260003388,,,,,,,,39.101670700125396,40.105391799937934,46.603442300111055,47.09487559995614,40.59773880010471,46.603263000026345,2,2.7043830000329763,None,47.09488550014794,53.102521900087595,2,2.7043830000329763,None,53.10282040014863,53.59402270009741,53.59403320006095,59.59947370016016,vergnügt,None,None,59.599694000091404,59.599717000033706,59.59972400008701,59.59980840003118,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.59992639999837,62.75289210001938,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,63.76606489997357,,,,,,,,62.7529112000484,63.75612820009701,63.7565898001194,64.24821280012839,,,1,1.2103382998611778,,,,,,,,,,,,,,,,,,,,,64.24822270008735,70.25365240010433,Tasse,flauschig,"['Tasse', 'flauschig']",test_adj,3,"['Tasse', 'Trommel', 'Fahrrad', 'Eimer', 'Kiste', 'Jacke', 'Telefon', 'Ring', 'Bürste', 'Stift', 'Würfel', 'Kerze', 'Blume', 'Brille', 'Rucksack', 'Geige', 'Löffel', 'Vase', 'Schere', 'Kette', 'Buch', 'Schlüssel', 'Socke', 'Hut', 'Tasche', 'Lampe', 'Flasche', 'Hammer', 'Uhr', 'Kamera']",['flauschig'],1,1.2103382998611778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,70.26314079994336,,,,,,,,,,70.25430559995584,70.74509229999967,,,1,1.3716239999048412,,,,,,,,,,,,,,,,,,,,,70.74510230007581,76.74670909997076,Trommel,kurz,"['Trommel', 'kurz']",restudy,3,"['Tasse', 'Trommel', 'Fahrrad', 'Eimer', 'Kiste', 'Jacke', 'Telefon', 'Ring', 'Bürste', 'Stift', 'Würfel', 'Kerze', 'Blume', 'Brille', 'Rucksack', 'Geige', 'Löffel', 'Vase', 'Schere', 'Kette', 'Buch', 'Schlüssel', 'Socke', 'Hut', 'Tasche', 'Lampe', 'Flasche', 'Hammer', 'Uhr', 'Kamera']","['flauschig', 'kurz']",1,1.3716239999048412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,76.7561824999284,,,,,,,,,,76.74723260011524,77.23841200000606,,,2,1.7906831000000238,,,,,,,,,,,,,,,,,,,,,77.23842240008526,83.24501030007377,Fahrrad,schlicht,"['Fahrrad', 'schlicht']",test_adj,3,"['Tasse', 'Trommel', 'Fahrrad', 'Eimer', 'Kiste', 'Jacke', 'Telefon', 'Ring', 'Bürste', 'Stift', 'Würfel', 'Kerze', 'Blume', 'Brille', 'Rucksack', 'Geige', 'Löffel', 'Vase', 'Schere', 'Kette', 'Buch', 'Schlüssel', 'Socke', 'Hut', 'Tasche', 'Lampe', 'Flasche', 'Hammer', 'Uhr', 'Kamera']","['flauschig', 'kurz', 'schlicht']",2,1.7906831000000238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,83.25459780008532,,,,,,,,,,83.24554020003416,83.7366500000935,,,2,1.1648336998187006,,,,,,,,,,,,,,,,,,,,,83.73666019993834,89.74009119998664,Eimer,neu,"['Eimer', 'neu']",restudy,3,"['Tasse', 'Trommel', 'Fahrrad', 'Eimer', 'Kiste', 'Jacke', 'Telefon', 'Ring', 'Bürste', 'Stift', 'Würfel', 'Kerze', 'Blume', 'Brille', 'Rucksack', 'Geige', 'Löffel', 'Vase', 'Schere', 'Kette', 'Buch', 'Schlüssel', 'Socke', 'Hut', 'Tasche', 'Lampe', 'Flasche', 'Hammer', 'Uhr', 'Kamera']","['flauschig', 'kurz', 'schlicht', 'neu']",2,1.1648336998187006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,89.74958120007068,,,,,,,,,,89.74061170010827,90.2316068999935,,,2,1.6054155000019819,,,,,,,,,,,,,,,,,,,,,90.23161730007268,96.2382408999838,Kiste,rustikal,"['Kiste', 'rustikal']",restudy,3,"['Tasse', 'Trommel', 'Fahrrad', 'Eimer', 'Kiste', 'Jacke', 'Telefon', 'Ring', 'Bürste', 'Stift', 'Würfel', 'Kerze', 'Blume', 'Brille', 'Rucksack', 'Geige', 'Löffel', 'Vase', 'Schere', 'Kette', 'Buch', 'Schlüssel', 'Socke', 'Hut', 'Tasche', 'Lampe', 'Flasche', 'Hammer', 'Uhr', 'Kamera']","['flauschig', 'kurz', 'schlicht', 'neu', 'rustikal']",2,1.6054155000019819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,96.247698900057,,,,,,,,,,96.23877110006288,96.72974640014581,,,3,2.259392600040883,,,,,,,,,,,,,,,,,,,,,96.72975690010935,102.73046760004945,Jacke,lang,"['Jacke', 'lang']",test_adj,3,"['Tasse', 'Trommel', 'Fahrrad', 'Eimer', 'Kiste', 'Jacke', 'Telefon', 'Ring', 'Bürste', 'Stift', 'Würfel', 'Kerze', 'Blume', 'Brille', 'Rucksack', 'Geige', 'Löffel', 'Vase', 'Schere', 'Kette', 'Buch', 'Schlüssel', 'Socke', 'Hut', 'Tasche', 'Lampe', 'Flasche', 'Hammer', 'Uhr', 'Kamera']","['flauschig', 'kurz', 'schlicht', 'neu', 'rustikal', 'lang']",3,2.259392600040883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-29_12h15.28.036,watkins1,2023.2.3,99.75231499712342,30,2023-11-29 12h15.35.024777 +0000,
