Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Ring', 'Rucksack', 'Löffel', 'Kamera', 'Geige', 'Tasse', 'Lampe', 'Buch', 'Jacke', 'Brille', 'Flasche', 'Socke', 'Kiste', 'Tasche', 'Kette']","['Fahrrad', 'Würfel', 'Eimer', 'Uhr', 'Schlüssel', 'Hut', 'Blume', 'Stift', 'Trommel', 'Schere', 'Bürste', 'Kerze', 'Telefon', 'Hammer', 'Vase']",0.11198000004515052,0.11204940034076571,0.11205750005319715,3.8614586000330746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8615069002844393,50.07158420002088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,51.08512800000608,,,,,,,,,,50.07160199992359,51.07515530008823,57.57721110014245,58.06884190021083,51.56722710002214,57.57704870030284,2,1.6413619001396,None,58.068852700293064,64.075422400143,2,1.6413619001396,None,64.07571669993922,64.07574140001088,64.07574840029702,64.07582780020311,,1.8073859000578523,None,64.07599140005186,64.56695399992168,64.56696460023522,70.57182450033724,Hund,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5719829001464,74.4181737001054,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,75.43224850017577,,,,,,,,,,74.4181900001131,75.42226950032637,75.42272690031677,75.91428200015798,,,1,1.4307919996790588,,,,,,,,,,,,,,,,,,,,,75.91429170034826,81.91727750003338,Tasse,verspielt,"['Tasse', 'verspielt']",restudy,2,"['Tasse', 'Stift', 'Hammer', 'Kamera', 'Vase', 'Rucksack', 'Fahrrad', 'Schere', 'Socke', 'Flasche', 'Würfel', 'Blume', 'Kerze', 'Buch', 'Eimer', 'Tasche', 'Ring', 'Kette', 'Jacke', 'Bürste', 'Hut', 'Löffel', 'Geige', 'Kiste', 'Lampe', 'Telefon', 'Schlüssel', 'Uhr', 'Brille', 'Trommel']",['verspielt'],1,1.4307919996790588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,81.92686020024121,,,,,,,,,,,,81.9179238001816,82.4087894000113,,,3,2.2745109000243247,,,,,,,,,,,,,,,,,,,,,82.40880009997636,88.41076870029792,Stift,hübsch,"['Stift', 'hübsch']",test_sub,2,"['Tasse', 'Stift', 'Hammer', 'Kamera', 'Vase', 'Rucksack', 'Fahrrad', 'Schere', 'Socke', 'Flasche', 'Würfel', 'Blume', 'Kerze', 'Buch', 'Eimer', 'Tasche', 'Ring', 'Kette', 'Jacke', 'Bürste', 'Hut', 'Löffel', 'Geige', 'Kiste', 'Lampe', 'Telefon', 'Schlüssel', 'Uhr', 'Brille', 'Trommel']","['verspielt', 'hübsch']",3,2.2745109000243247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,88.4202519999817,,,,,,,,,,,,88.41129419999197,88.90203570015728,,,3,1.5261208000592887,,,,,,,,,,,,,,,,,,,,,88.90204610023648,94.90702220005915,Hammer,schwer,"['Hammer', 'schwer']",test_sub,2,"['Tasse', 'Stift', 'Hammer', 'Kamera', 'Vase', 'Rucksack', 'Fahrrad', 'Schere', 'Socke', 'Flasche', 'Würfel', 'Blume', 'Kerze', 'Buch', 'Eimer', 'Tasche', 'Ring', 'Kette', 'Jacke', 'Bürste', 'Hut', 'Löffel', 'Geige', 'Kiste', 'Lampe', 'Telefon', 'Schlüssel', 'Uhr', 'Brille', 'Trommel']","['verspielt', 'hübsch', 'schwer']",3,1.5261208000592887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,94.91650169994682,,,,,,,,,,,,94.90754280006513,95.39861490018666,,,3,1.421344400383532,,,,,,,,,,,,,,,,,,,,,95.39862580038607,101.40187940001488,Kamera,teuer,"['Kamera', 'teuer']",restudy,2,"['Tasse', 'Stift', 'Hammer', 'Kamera', 'Vase', 'Rucksack', 'Fahrrad', 'Schere', 'Socke', 'Flasche', 'Würfel', 'Blume', 'Kerze', 'Buch', 'Eimer', 'Tasche', 'Ring', 'Kette', 'Jacke', 'Bürste', 'Hut', 'Löffel', 'Geige', 'Kiste', 'Lampe', 'Telefon', 'Schlüssel', 'Uhr', 'Brille', 'Trommel']","['verspielt', 'hübsch', 'schwer', 'teuer']",3,1.421344400383532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,101.41145340027288,,,,,,,,,,,,101.4024292002432,101.89353860029951,,,1,1.3424134999513626,,,,,,,,,,,,,,,,,,,,,101.89354930026457,107.8942995001562,Vase,dick,"['Vase', 'dick']",test_sub,2,"['Tasse', 'Stift', 'Hammer', 'Kamera', 'Vase', 'Rucksack', 'Fahrrad', 'Schere', 'Socke', 'Flasche', 'Würfel', 'Blume', 'Kerze', 'Buch', 'Eimer', 'Tasche', 'Ring', 'Kette', 'Jacke', 'Bürste', 'Hut', 'Löffel', 'Geige', 'Kiste', 'Lampe', 'Telefon', 'Schlüssel', 'Uhr', 'Brille', 'Trommel']","['verspielt', 'hübsch', 'schwer', 'teuer', 'dick']",1,1.3424134999513626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,107.90373959997669,,,,,,,,,,,,107.89482130017132,108.3857248001732,,,1,1.3864694000221789,,,,,,,,,,,,,,,,,,,,,108.38573530036956,114.3960522999987,Rucksack,breit,"['Rucksack', 'breit']",restudy,2,"['Tasse', 'Stift', 'Hammer', 'Kamera', 'Vase', 'Rucksack', 'Fahrrad', 'Schere', 'Socke', 'Flasche', 'Würfel', 'Blume', 'Kerze', 'Buch', 'Eimer', 'Tasche', 'Ring', 'Kette', 'Jacke', 'Bürste', 'Hut', 'Löffel', 'Geige', 'Kiste', 'Lampe', 'Telefon', 'Schlüssel', 'Uhr', 'Brille', 'Trommel']","['verspielt', 'hübsch', 'schwer', 'teuer', 'dick', 'breit']",1,1.3864694000221789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_09h35.58.314,watkins1,2023.2.3,99.76107229396426,61,2023-12-12 09h36.09.626612 +0000,
