ECOsub7 [12-2013]
 10   1
 27   1   1   1 PSYCHOLOGIE
Stimuli
StimNr, wort, istwort, uspositiv
  1              baigbur   1   0  14   8  14   8  14   1   7   0  22   9 
  2              sebjukt   1   0  21  19   4   2   4  16   8   6  15   9 
  3              fehrrid   1   0   5  14   8  13  13   0   2  16   3  15 
  4              faloilo   1   0   3  18  11  23  23   4  13  22   9   7 
  5              emkruas   1   0  19  16   9  12  19   8  17  20  10  21 
  6               polust   1   0  20   9   5   6   6  14   8  19   7  22 
  7               kibono   1   0   8  11   2   0  11  14  19  17   1  12 
  8              kumutoa   1   0  18  12  21  15  12  19   4  10   2  16 
  9               muoror   1   0  15  17   3   1  17  21  11   2   4   8 
 10              kantikt   1   0  16  10  15  11  15   5   9   2  17   1 
 11               novuui   1   0   1  13  17  19  19   2  15  16   3   6 
 12               uhnong   1   0  13  21  23  16  13  22   6   0   4   3 
 13              godacht   1   1  21  17  21  20  20   7   8  13  10   3 
 14               offukt   1   1  15   0   2   2   0   9  23   1  14  17 
 15               raggun   1   1   8   4  11  10   4   2  15  20  22  21 
 16              trupfan   1   1   9  14  17   3   9  23  10   1   2  21 
 17              stodeen   1   1   0  18   9  15  18  21  20   3  10   8 
 18              plistuk   1   1  10   7  13   6   7  21  23  18   3  19 
 19               ikzunt   1   1  14   2  10  14   2   0   8  21   7  18 
 20               zefill   1   1  17  16  18  11  17   8   7  15   3  13 
 21               banzon   1   1   7   3  12  21  12   8  10   4  14  18 
 22              oesgubi   1   1   3   8  23  17  23  19  16   5  10  20 
 23               plonim   1   1   1  11   4  13   4  20  15   9   2  22 
 24               orsutz   1   1  11   6   5   7  11   0  13  12  17  16 
 25              fanstur   1  -1   0   0   0   0  15   1   8   9  17  14 
 26              ompfing   1  -1   0   0   0   0  16   4   2   6  22  20 
 27              misukor   1  -1   0   0   0   0   2  11   4  19  14  21 
 28               doscho   1  -1   0   0   0   0   8   2   3  11  18  15 
 29               virlog   1  -1   0   0   0   0   1  17  23  15   7  10 
 30               gowann   1  -1   0   0   0   0  20  17  14   2  10   6 
 31          Mneu05_.bmp   0   0  17   9  18  13  18  15   4  22   6   0 
 32          Mneu24_.bmp   0   0   7  21  22   6  22  16  11  23  13  17 
 33              W15.bmp   0   0  12   3  13   0  13   9  20  10   7  11 
 34              W02.bmp   0   0  22   4   6   4   6  16  23  20  14   7 
 35              W04.bmp   0   0   2  13   7   3   7   4   9  22  10  18 
 36          Wneu05_.bmp   0   0   6   1  16  15   1  12   8  18  22   7 
 37             M02_.bmp   0   0  23   5  12  18  23   8  15   0   7   9 
