ECOsub7 [12-2013]
  5   1
 24   1   1   1 PSYCHOLOGIE
Stimuli
StimNr, wort, istwort, uspositiv
  1               plonim   1   0  19  23   5  15  15   4   3  21  13   7 
  2              kantikt   1   0   2  16  10  10   2  11   4   5  22  18 
  3               orsutz   1   0   3   6  16  16  16  21  10   7  14  19 
  4               ikzunt   1   0  22  13   8   4   4   6  10   1   0   9 
  5              ompfing   1   0  13  20  23   0  23  12  11   4   9  17 
  6              trupfan   1   0  21   1  14  12  21   0   8  10  22   3 
  7              faloilo   1   0   5  15   2   7   5  13  22  11  17  14 
  8               kibono   1   0  20  10  17  14  17   0   3   6   5   8 
  9              emkruas   1   0   0   4   0  13  13   7   3  11   2  12 
 10              misukor   1   0  23   7  22  21  21   5   4  10  17  14 
 11               doscho   1   0   7  14   4   5  14  23  19   0  21  15 
 12               virlog   1   0   8  11  11   3  11  17  14  13   5  23 
 13               uhnong   1   1  13   0  23  20  23  10  18  21   3   7 
 14               muoror   1   1   1   1  21  12  21   6   8  18   9   4 
 15               zefill   1   1  23  18   6   8  23   1  20  15   7   0 
 16               offukt   1   1  11   6  13  13  13  10   9   1  18  21 
 17              kumutoa   1   1  17  13  17   4  17   2   8  21   3   9 
 18              baigbur   1   1   0  21  20  22   0  11  15  18   4  19 
 19               gowann   1   1  18  11  11   5  18   1  20  17  23  19 
 20              fehrrid   1   1   7  15  18  21  15  12   2  20  16  22 
 21              stodeen   1   1   4  20  14  16  14   5   0  17  18  23 
 22              oesgubi   1   1  21   4  10   1  21   2  18  22   3  11 
 23              godacht   1   1   6  23  16  11  11   4  13   9  18   5 
 24              plistuk   1   1  19   2  22   0  19   3  13   1  10  11 
 25               novuui   1  -1   0   0   0   0  10  11  20  13  17   3 
 26               polust   1  -1   0   0   0   0   8  12  19   6  18   2 
 27              fanstur   1  -1   0   0   0   0  21   9  22   5  16  19 
 28               banzon   1  -1   0   0   0   0  20   5  22   9  23   3 
 29               raggun   1  -1   0   0   0   0  12  19  14  20   4  10 
 30              sebjukt   1  -1   0   0   0   0  10  13  14  23  17  11 
 31              M07.bmp   0   0   9   8  21  23  21  15  16   1  19   0 
 32              W19.bmp   0   0  12  10  12  15  15  20   3   0  22  17 
 33              M12.bmp   0   0  16  11  15  16  16   3  14  18  20   5 
 34             PM04.bmp   0   0   6  23   1   8   8   0   9   7  22  14 
 35          Wneu03_.bmp   0   0  18   5  18  20  18  19  13   6   2  22 
 36              W17.bmp   0   0  10   6   6   0   6  17  21  23   2  19 
 37              W20.bmp   0   0  11  17   7   1  11   4  10  20   6   2 
 38              W04.bmp   0   0  15  14   9  10  15   0  22  23   4   7 
 39          Wneu01_.bmp   0   0  17   9  13   2  17  21  14   5  12  23 
 40          Wneu02_.bmp   0   0   4  13  19  14  19   8   3   1   6  16 
 41             M16_.bmp   0   0   1  20   3  17  20  21  13  18   4  22 
 42              M14.bmp   0   0  14   4  20  21   4  12  15   5  10  11 
 43             M02_.bmp   0   1   5  19  19   6   6  16  13   2  12  10 
 44          Mneu01_.bmp   0   1  15  12   9  12   9   4  23   7  19  13 
 45              W02.bmp   0   1   8  11   4  23   8   3  16   2   1  21 
 46          Mneu24_.bmp   0   1   2   3  15  13  13   0   6  18   4  22 
 47          Wneu05_.bmp   0   1   3  16   7  18   3   9  22  15   5   0 
 48              M13.bmp   0   1  20  15  12  17  15   8  10   5   6   1 
 49              W07.bmp   0   1  12   4   1  10  10  17  16  20   5  15 
